Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
3.9, 20.08, 100.38, 66.2, 66.945, , 14.178, 0.977, 403.813, 403.813, 0.195, 339.615, 339.615, 339.615, 1.68, 93.519, 66.654, 35.498, 35.498, 7.378, 22.39, 0, 0, 86.57, 88.615, 86.57, 88.615, 1, 97.864, 97.864, 0.024, 0.033, 8894.61, 9104.685, 8894.61, 9104.685, 6.399, 7.378, 22.39, , , 1, 3.947, 0, 0, 12.5, 4.509, 165.726, 100, 100, 0, 74, 19.126, 20.959, 96.482, 99.503, 100, 100, 0, 26.54, 25.814, 100, 4.423, 111.495, 111.495, 122.221, 122.221, 92.438, 5.1, 5.1, 0, 0, 0, 13.964, 0, 12.5, 0, 4.509, 165.726, 100, 100, 0, 74, 1.005, 0.019, 0.021, 96.482, 99.503, 100, 100, 0, 141, 26.54, 25.814, 100, 4.423, 0, 111.495, 111.495, 122.221, 122.221, 92.438, 0, 0, 5.1, 5.1, 
3.95, 20.08, 100.38, 66.2, 66.946, , 14.114, 0.977, 410.889, 410.889, 0.125, 338.118, 338.118, 338.118, 2.404, 94.48, 66.825, 35.39, 35.39, 7.377, 22.39, 0, 0, 86.801, 88.851, 86.801, 88.851, 1, 98.561, 98.561, 0.024, 0.033, 8555.762, 8757.834, 8555.762, 8757.834, 6.434, 7.377, 22.39, , , 1, 3.997, 0, 0, 12.5, 4.562, 165.772, 100, 100, 0, 74, 19.112, 20.949, 96.231, 99.331, 100, 100, 0, 26.702, 25.93, 100, 4.422, 111.623, 111.623, 122.395, 122.395, 93.306, 5.1, 5.1, 0, 0, 0, 13.961, 0, 12.5, 0, 4.562, 165.772, 100, 100, 0, 74, 1.005, 0.019, 0.021, 96.231, 99.331, 100, 100, 0, 141, 26.702, 25.93, 100, 4.422, 0, 111.623, 111.623, 122.395, 122.395, 93.306, 0, 0, 5.1, 5.1, 
4, 20.08, 100.38, 66.2, 66.947, , 14.038, 0.977, 418.107, 418.107, 0.055, 336.347, 336.347, 336.347, 3.724, 95.44, 66.996, 35.282, 35.282, 7.378, 22.39, 0, 0, 86.961, 89.015, 86.961, 89.015, 1, 99.247, 99.247, 0.024, 0.033, 7878.105, 8064.172, 7878.105, 8064.172, 6.469, 7.378, 22.39, , , 1, 4.047, 0, 0, 12.5, 4.614, 165.819, 100, 100, 0, 74, 19.099, 20.94, 95.98, 99.159, 100, 100, 0, 26.865, 26.047, 100, 4.422, 111.751, 111.751, 122.57, 122.57, 94.173, 5.1, 5.1, 0, 0, 0, 13.959, 0, 12.5, 0, 4.614, 165.819, 100, 100, 0, 74, 1.005, 0.019, 0.021, 95.98, 99.159, 100, 100, 0, 141, 26.865, 26.047, 100, 4.422, 0, 111.751, 111.751, 122.57, 122.57, 94.173, 0, 0, 5.1, 5.1, 
4.05, 20.08, 100.38, 66.2, 66.948, , 13.967, 0.977, 425.262, 425.262, 0.055, 334.684, 334.684, 334.684, 5.562, 95.47, 65.336, 35.174, 35.174, 7.378, 22.39, 0, 0, 87.131, 89.19, 87.131, 89.19, 1, 99.939, 99.939, 0.024, 0.033, 3727.408, 3815.443, 3727.408, 3815.443, 6.504, 7.378, 22.39, , , 1, 4.097, 0, 0, 12.5, 4.667, 165.865, 100, 100, 0, 74, 19.085, 20.931, 95.728, 98.988, 100, 100, 0, 27.028, 26.163, 100, 4.421, 111.879, 111.879, 122.744, 122.744, 95.04, 5.1, 5.1, 0, 0, 0, 13.957, 0, 12.5, 0, 4.667, 165.865, 100, 100, 0, 74, 1.005, 0.019, 0.021, 95.728, 98.988, 100, 100, 0, 141, 27.028, 26.163, 100, 4.421, 0, 111.879, 111.879, 122.744, 122.744, 95.04, 0, 0, 5.1, 5.1, 
4.1, 20.08, 100.38, 66.2, 66.948, , 13.904, 0.977, 432.413, 432.413, 0.302, 333.209, 333.209, 333.209, 7.72, 92.2, 57.182, 35.066, 35.066, 7.379, 22.39, 0, 0, 87.337, 89.4, 87.337, 89.4, 1, 100.617, 100.617, 0.025, 0.033, 748.992, 766.682, 748.992, 766.682, 6.539, 7.379, 22.39, , , 1, 4.147, 0, 0, 12.5, 4.719, 165.912, 100, 100, 0, 74, 19.071, 20.922, 95.477, 98.816, 100, 100, 0, 27.191, 26.279, 100, 4.421, 112.007, 112.007, 122.919, 122.919, 95.907, 5.1, 5.1, 0, 0, 0, 13.954, 0, 12.5, 0, 4.719, 165.912, 100, 100, 0, 74, 1.004, 0.019, 0.021, 95.477, 98.816, 100, 100, 0, 141, 27.191, 26.279, 100, 4.421, 0, 112.007, 112.007, 122.919, 122.919, 95.907, 0, 0, 5.1, 5.1, 
4.15, 20.08, 100.38, 66.2, 66.949, , 13.824, 0.977, 439.71, 439.71, 0.55, 331.336, 331.336, 331.336, 9.875, 88.929, 49.028, 34.925, 35.162, 7.379, 22.39, 0, 0, 87.436, 89.5, 87.436, 89.5, 1, 101.302, 101.302, 0.025, 0.033, 522.17, 534.501, 522.17, 534.501, 6.583, 7.379, 22.39, , , 1, 4.197, 0, 0, 12.5, 4.772, 165.958, 100, 100, 0, 74, 19.057, 20.913, 95.226, 98.644, 100, 100, 0, 27.353, 26.395, 100, 4.42, 112.135, 112.135, 123.093, 123.093, 96.775, 5.1, 5.1, 0, 0, 0, 13.952, 0, 12.5, 0, 4.772, 165.958, 100, 100, 0, 74, 1.004, 0.019, 0.021, 95.226, 98.644, 100, 100, 0, 141, 27.353, 26.395, 100, 4.42, 0, 112.135, 112.135, 123.093, 123.093, 96.775, 0, 0, 5.1, 5.1, 
4.2, 20.08, 100.38, 66.2, 66.95, , 13.736, 0.977, 447.04, 447.04, 0.798, 329.275, 329.275, 329.275, 12.019, 85.659, 53.97, 34.781, 35.27, 7.38, 22.39, 0, 0, 87.475, 89.539, 87.475, 89.539, 1, 101.987, 101.987, 0.025, 0.033, 405.5, 415.075, 405.5, 415.075, 6.626, 7.38, 22.39, , , 1, 4.247, 0, 0, 12.5, 4.824, 166.005, 100, 100, 0, 74, 19.044, 20.904, 94.975, 98.473, 100, 100, 0, 27.516, 26.512, 100, 4.42, 112.263, 112.263, 123.267, 123.267, 97.642, 5.1, 5.1, 0, 0, 0, 13.95, 0, 12.5, 0, 4.824, 166.005, 100, 100, 0, 74, 1.004, 0.019, 0.021, 94.975, 98.473, 100, 100, 0, 141, 27.516, 26.512, 100, 4.42, 0, 112.263, 112.263, 123.267, 123.267, 97.642, 0, 0, 5.1, 5.1, 
4.25, 20.08, 100.38, 66.2, 66.951, , 13.664, 0.977, 454.449, 454.449, 1.046, 327.591, 327.591, 327.591, 14.119, 82.388, , 34.637, 35.378, 7.38, 22.39, 0, 0, 87.603, 89.67, 87.603, 89.67, 1, 102.662, 102.662, 0.025, 0.033, 335.002, 342.912, 335.002, 342.912, 6.669, 7.38, 22.39, , , 1, 4.297, 0, 0, 12.5, 4.877, 166.051, 100, 100, 0, 74, 19.03, 20.895, 94.724, 98.301, 100, 100, 0, 27.679, 26.628, 100, 4.419, 112.391, 112.391, 123.442, 123.442, 98.509, 5.1, 5.1, 0, 0, 0, 13.947, 0, 12.5, 0, 4.877, 166.051, 100, 100, 0, 74, 1.004, 0.019, 0.021, 94.724, 98.301, 100, 100, 0, 141, 27.679, 26.628, 100, 4.419, 0, 112.391, 112.391, 123.442, 123.442, 98.509, 0, 0, 5.1, 5.1, 
4.3, 20.08, 100.38, 66.2, 66.951, , 13.568, 0.977, 461.953, 461.953, 1.294, 325.353, 325.353, 325.353, 16.184, 79.118, , 34.493, 35.486, 7.38, 22.39, 0, 0, 87.577, 89.643, 87.577, 89.643, 1, 103.329, 103.329, 0.025, 0.033, 285.688, 292.433, 285.688, 292.433, 6.713, 7.38, 22.39, , , 1, 4.347, 0, 0, 12.5, 4.929, 166.098, 100, 100, 0, 74, 19.016, 20.886, 94.473, 98.13, 100, 100, 0, 27.842, 26.744, 100, 4.419, 112.519, 112.519, 123.616, 123.616, 99.376, 5.1, 5.1, 0, 0, 0, 13.945, 0, 12.5, 0, 4.929, 166.098, 100, 100, 0, 74, 1.004, 0.019, 0.021, 94.473, 98.13, 100, 100, 0, 141, 27.842, 26.744, 100, 4.419, 0, 112.519, 112.519, 123.616, 123.616, 99.376, 0, 0, 5.1, 5.1, 
4.35, 20.08, 100.38, 66.2, 66.952, , 13.485, 0.977, 469.335, 469.335, 1.542, 323.391, 323.391, 323.391, 18.237, 75.847, , 34.349, 35.594, 7.38, 22.39, 0, 0, 87.605, 89.673, 87.605, 89.673, 1, 104, 104, 0.025, 0.033, 249.634, 255.529, 249.634, 255.529, 6.766, 7.38, 22.39, , , 1, 4.397, 0, 0, 12.5, 4.982, 166.144, 100, 100, 0, 74, 19.002, 20.877, 94.221, 97.958, 100, 100, 0, 28.005, 26.86, 100, 4.419, 112.647, 112.647, 123.791, 123.791, 100.243, 5.1, 5.1, 0, 0, 0, 13.943, 0, 12.5, 0, 4.982, 166.144, 100, 100, 0, 74, 1.003, 0.019, 0.021, 94.221, 97.958, 100, 100, 0, 141, 28.005, 26.86, 100, 4.419, 0, 112.647, 112.647, 123.791, 123.791, 100.243, 0, 0, 5.1, 5.1, 
4.4, 20.08, 100.38, 66.2, 66.953, , 13.448, 0.977, 476.963, 476.963, 1.79, 322.554, 322.554, 322.554, 20.257, 72.577, , 34.509, 35.871, 7.381, 22.39, 0, 0, 87.942, 90.017, 87.942, 90.017, 1, 104.663, 104.663, 0.025, 0.033, 222.764, 228.024, 222.764, 228.024, 6.819, 7.381, 22.39, , , 1, 4.447, 0, 0, 12.5, 5.034, 166.191, 100, 100, 0, 74, 18.989, 20.868, 93.97, 97.786, 100, 100, 0, 28.167, 26.977, 100, 4.418, 112.774, 112.774, 123.965, 123.965, 101.111, 5.1, 5.1, 0, 0, 0, 13.94, 0, 12.5, 0, 5.034, 166.191, 100, 100, 0, 74, 1.003, 0.019, 0.021, 93.97, 97.786, 100, 100, 0, 141, 28.167, 26.977, 100, 4.418, 0, 112.774, 112.774, 123.965, 123.965, 101.111, 0, 0, 5.1, 5.1, 
4.45, 20.08, 100.38, 66.2, 66.954, , 13.364, 0.977, 484.55, 484.55, 2.038, 320.575, 320.575, 320.575, 22.236, 69.306, , 34.689, 36.159, 7.382, 22.39, 0, 0, 87.954, 90.031, 87.954, 90.031, 1, 105.317, 105.317, 0.025, 0.033, 200.611, 205.348, 200.611, 205.348, 6.873, 7.382, 22.39, , , 1, 4.497, 0, 0, 12.5, 5.087, 166.237, 100, 100, 0, 74, 18.975, 20.859, 93.719, 97.615, 100, 100, 0, 28.33, 27.093, 100, 4.418, 112.902, 112.902, 124.14, 124.14, 101.978, 5.1, 5.1, 0, 0, 0, 13.938, 0, 12.5, 0, 5.087, 166.237, 100, 100, 0, 74, 1.003, 0.019, 0.021, 93.719, 97.615, 100, 100, 0, 141, 28.33, 27.093, 100, 4.418, 0, 112.902, 112.902, 124.14, 124.14, 101.978, 0, 0, 5.1, 5.1, 
4.5, 20.08, 100.38, 66.2, 66.954, , 13.265, 0.977, 494.32, 494.32, 2.285, 318.246, 318.246, 318.246, 24.221, 66.036, , 34.869, 36.447, 7.383, 22.39, 0, 0, 88.007, 90.086, 88.007, 90.086, 1, 106.055, 106.055, 0.025, 0.033, 177.979, 182.183, 177.979, 182.183, 6.926, 7.383, 22.39, , , 1, 4.547, 0, 0, 12.5, 5.139, 166.284, 100, 100, 0, 74, 18.961, 20.85, 93.468, 97.443, 100, 100, 0, 28.493, 27.209, 100, 4.417, 113.03, 113.03, 124.314, 124.314, 102.845, 5.1, 5.1, 0, 0, 0, 13.936, 0, 12.5, 0, 5.139, 166.284, 100, 100, 0, 74, 1.003, 0.019, 0.021, 93.468, 97.443, 100, 100, 0, 141, 28.493, 27.209, 100, 4.417, 0, 113.03, 113.03, 124.314, 124.314, 102.845, 0, 0, 5.1, 5.1, 
4.55, 20.08, 100.381, 66.2, 66.955, , 13.184, 0.977, 502.181, 502.181, 2.533, 316.356, 316.356, 316.356, 25.573, 62.765, , 35.049, 36.735, 7.384, 22.39, 0, 0, 88.031, 90.111, 88.031, 90.111, 1, 106.829, 106.829, 0.025, 0.033, 168.563, 172.544, 168.563, 172.544, 6.975, 7.384, 22.39, , , 1, 4.597, 0, 0, 12.5, 5.192, 166.33, 100, 100, 0, 74, 18.948, 20.841, 93.217, 97.271, 100, 100, 0, 28.656, 27.326, 100, 4.417, 113.158, 113.158, 124.488, 124.488, 103.712, 5.1, 5.1, 0, 0, 0, 13.933, 0, 12.5, 0, 5.192, 166.33, 100, 100, 0, 74, 1.003, 0.019, 0.021, 93.217, 97.271, 100, 100, 0, 141, 28.656, 27.326, 100, 4.417, 0, 113.158, 113.158, 124.488, 124.488, 103.712, 0, 0, 5.1, 5.1, 
4.6, 20.08, 100.381, 66.2, 66.956, , 13.087, 0.977, 509.964, 509.964, 2.781, 314.086, 314.086, 314.086, 26.562, 59.495, , 35.229, 37.023, 7.384, 22.39, 0, 0, 87.931, 90.008, 87.931, 90.008, 1, 107.479, 107.479, 0.025, 0.033, 160.819, 164.617, 160.819, 164.617, 7.024, 7.384, 22.39, , , 1, 4.647, 0, 0, 12.5, 5.244, 166.377, 100, 100, 0, 74, 18.934, 20.832, 92.966, 97.1, 100, 100, 0, 28.819, 27.442, 100, 4.416, 113.286, 113.286, 124.663, 124.663, 104.579, 5.1, 5.1, 0, 0, 0, 13.931, 0, 12.5, 0, 5.244, 166.377, 100, 100, 0, 74, 1.002, 0.019, 0.021, 92.966, 97.1, 100, 100, 0, 141, 28.819, 27.442, 100, 4.416, 0, 113.286, 113.286, 124.663, 124.663, 104.579, 0, 0, 5.1, 5.1, 
4.65, 20.08, 100.382, 66.2, 66.957, , 12.988, 0.977, 517.747, 517.747, 3.029, 311.764, 311.764, 311.764, 27.545, 56.224, , 35.342, 36.702, 7.384, 22.39, 0, 0, 87.809, 89.882, 87.809, 89.882, 1, 108.122, 108.122, 0.025, 0.033, 152.891, 156.503, 152.891, 156.503, 7.072, 7.384, 22.39, , , 1, 4.697, 0, 0, 12.5, 5.296, 166.423, 100, 100, 0, 74, 18.92, 20.822, 92.714, 96.928, 100, 100, 0, 28.981, 27.558, 100, 4.416, 113.414, 113.414, 124.837, 124.837, 105.447, 5.1, 5.1, 0, 0, 0, 13.929, 0, 12.5, 0, 5.296, 166.423, 100, 100, 0, 74, 1.002, 0.019, 0.021, 92.714, 96.928, 100, 100, 0, 141, 28.981, 27.558, 100, 4.416, 0, 113.414, 113.414, 124.837, 124.837, 105.447, 0, 0, 5.1, 5.1, 
4.7, 20.08, 100.382, 66.2, 66.957, , 12.914, 0.977, 525.531, 525.531, 3.277, 310.016, 310.016, 310.016, 28.519, 52.954, , 35.45, 36.342, 7.383, 22.39, 0, 0, 87.83, 89.903, 87.83, 89.903, 1, 108.757, 108.757, 0.025, 0.033, 145.564, 149.003, 145.564, 149.003, 7.12, 7.383, 22.39, , , 1, 4.747, 0, 0, 12.5, 5.349, 166.47, 100, 100, 0, 74, 18.906, 20.813, 92.463, 96.757, 100, 100, 0, 29.144, 27.674, 100, 4.415, 113.542, 113.542, 125.012, 125.012, 106.314, 5.1, 5.1, 0, 0, 0, 13.927, 0, 12.5, 0, 5.349, 166.47, 100, 100, 0, 74, 1.002, 0.019, 0.021, 92.463, 96.757, 100, 100, 0, 141, 29.144, 27.674, 100, 4.415, 0, 113.542, 113.542, 125.012, 125.012, 106.314, 0, 0, 5.1, 5.1, 
4.75, 20.08, 100.382, 66.2, 66.958, , 12.821, 0.977, 533.47, 533.47, 3.669, 307.847, 307.847, 307.847, , 64.239, , 35.558, 35.982, 7.382, 22.39, 0, 0, 87.73, 89.801, 87.73, 89.801, 1, 109.392, 109.392, 0.025, 0.033, , , , , 7.162, 7.382, 22.39, , , 1, 4.797, 0, 0, 12.5, 5.401, 166.516, 100, 100, 0, 74, 18.893, 20.804, 92.212, 96.585, 100, 100, 0, 29.307, 27.791, 100, 4.415, 113.67, 113.67, 125.186, 125.186, 107.181, 5.1, 5.1, 0, 0, 0, 13.924, 0, 12.5, 0, 5.401, 166.516, 100, 100, 0, 74, 1.002, 0.019, 0.021, 92.212, 96.585, 100, 100, 0, 141, 29.307, 27.791, 100, 4.415, 0, 113.67, 113.67, 125.186, 125.186, 107.181, 0, 0, 5.1, 5.1, 
4.8, 20.08, 100.383, 66.2, 66.959, , 12.739, 0.977, 541.398, 541.398, , 305.92, 305.92, 305.92, , , , 35.666, 35.622, 7.381, 22.388, 0, 0, 87.684, 89.754, 87.684, 89.754, 1, 110.019, 110.019, 0.025, 0.033, , , , , 7.199, 7.381, 22.388, , , 1, 4.847, 0, 0, 12.5, 5.454, 166.563, 100, 100, 0, 74, 18.879, 20.795, 91.961, 96.413, 100, 100, 0, 29.47, 27.907, 100, 4.414, 113.798, 113.798, 125.36, 125.36, 108.048, 5.1, 5.1, 0, 0, 0, 13.922, 0, 12.5, 0, 5.454, 166.563, 100, 100, 0, 74, 1.002, 0.019, 0.021, 91.961, 96.413, 100, 100, 0, 141, 29.47, 27.907, 100, 4.414, 0, 113.798, 113.798, 125.36, 125.36, 108.048, 0, 0, 5.1, 5.1, 
4.85, 20.08, 100.383, 66.2, 66.96, , 12.678, 0.977, 549.289, 549.289, , 304.504, 304.504, 304.504, , , , 35.774, 35.262, 7.38, 22.386, 0, 0, 87.767, 89.841, 87.767, 89.841, 1, 110.651, 110.651, 0.025, 0.033, , , , , 7.236, 7.38, 22.386, , , 1, 4.896, 0, 0, 12.5, 5.506, 166.609, 100, 100, 0, 74, 18.865, 20.786, 91.71, 96.242, 100, 100, 0, 29.633, 28.023, 100, 4.414, 113.926, 113.926, 125.535, 125.535, 108.915, 5.1, 5.1, 0, 0, 0, 13.92, 0, 12.5, 0, 5.506, 166.609, 100, 100, 0, 74, 1.002, 0.019, 0.021, 91.71, 96.242, 100, 100, 0, 141, 29.633, 28.023, 100, 4.414, 0, 113.926, 113.926, 125.535, 125.535, 108.915, 0, 0, 5.1, 5.1, 
4.9, 20.08, 100.383, 66.2, 66.96, , 12.61, 0.977, 557.34, 557.34, , 302.917, 302.917, 302.917, , , , 35.577, 35.24, 7.38, 22.291, 0, 0, 87.804, 89.879, 87.804, 89.879, 1, 111.278, 111.278, 0.025, 0.033, , , , , 7.273, 7.38, 22.291, , , 1, 4.947, 0, 0, 12.5, 5.559, 166.656, 100, 100, 0, 74, 18.852, 20.777, 91.459, 96.07, 100, 100, 0, 29.795, 28.14, 100, 4.413, 114.053, 114.053, 125.709, 125.709, 109.783, 5.1, 5.1, 0, 0, 0, 13.917, 0, 12.5, 0, 5.559, 166.656, 100, 100, 0, 74, 1.001, 0.019, 0.021, 91.459, 96.07, 100, 100, 0, 141, 29.795, 28.14, 100, 4.413, 0, 114.053, 114.053, 125.709, 125.709, 109.783, 0, 0, 5.1, 5.1, 
4.95, 20.08, 100.384, 66.2, 66.96, , 12.546, 0.977, 565.392, 565.392, , 301.418, 301.418, 301.418, , , , 35.361, 35.24, 7.38, 22.179, 0, 0, 87.856, 89.932, 87.856, 89.932, 1, 111.896, 111.896, 0.025, 0.033, , , , , 7.311, 7.38, 22.179, , , 1, 4.997, 0, 0, 12.5, 5.611, 166.702, 100, 100, 0, 74, 18.838, 20.768, 91.207, 95.898, 100, 100, 0, 29.958, 28.256, 100, 4.413, 114.181, 114.181, 125.884, 125.884, 110.65, 5.1, 5.1, 0, 0, 0, 13.915, 0, 12.5, 0, 5.611, 166.702, 100, 100, 0, 74, 1.001, 0.019, 0.021, 91.207, 95.898, 100, 100, 0, 141, 29.958, 28.256, 100, 4.413, 0, 114.181, 114.181, 125.884, 125.884, 110.65, 0, 0, 5.1, 5.1, 
5, 20.08, 100.384, 66.2, 66.96, , 12.435, 0.977, 573.576, 573.576, , 298.809, 298.809, 298.809, , , , 35.145, 35.24, 7.38, 21.992, 0, 0, 87.576, 89.646, 87.576, 89.646, 1, 112.508, 112.508, 0.025, 0.033, , , , , 7.35, 7.38, 21.992, , , 1, 5.047, 0, 0, 12.5, 5.664, 166.749, 100, 100, 0, 74, 18.824, 20.759, 90.956, 95.727, 100, 100, 0, 30.121, 28.372, 100, 4.413, 114.309, 114.309, 126.058, 126.058, 111.517, 5.1, 5.1, 0, 0, 0, 13.913, 0, 12.5, 0, 5.664, 166.749, 100, 100, 0, 74, 1.001, 0.019, 0.021, 90.956, 95.727, 100, 100, 0, 141, 30.121, 28.372, 100, 4.413, 0, 114.309, 114.309, 126.058, 126.058, 111.517, 0, 0, 5.1, 5.1, 
5.05, 20.08, 100.385, 66.2, 66.96, , 12.369, 0.977, 581.749, 581.749, , 297.266, 297.266, 297.266, , , , 34.929, 35.24, 7.379, 21.788, 0, 0, 87.596, 89.666, 87.596, 89.666, 1, 113.124, 113.124, 0.025, 0.033, , , , , 7.39, 7.379, 21.788, , , 1, 5.096, 0, 0, 12.5, 5.716, 166.795, 100, 100, 0, 74, 18.81, 20.75, 90.705, 95.555, 100, 100, 0, 30.284, 28.488, 100, 4.412, 114.437, 114.437, 126.233, 126.233, 112.384, 5.1, 5.1, 0, 0, 0, 13.91, 0, 12.5, 0, 5.716, 166.795, 100, 100, 0, 74, 1.001, 0.019, 0.021, 90.705, 95.555, 100, 100, 0, 141, 30.284, 28.488, 100, 4.412, 0, 114.437, 114.437, 126.233, 126.233, 112.384, 0, 0, 5.1, 5.1, 
5.1, 20.08, 100.385, 66.2, 66.96, , 12.284, 0.977, 589.921, 589.921, , 295.269, 295.269, 295.269, , , , 34.713, 35.24, 7.379, 21.556, 0, 0, 87.474, 89.541, 87.474, 89.541, 1, 113.732, 113.732, 0.025, 0.033, , , , , 7.429, 7.379, 21.556, , , 1, 5.147, 0, 0, 12.5, 5.769, 166.842, 100, 100, 0, 74, 18.797, 20.741, 90.454, 95.384, 100, 100, 0, 30.447, 28.605, 100, 4.412, 114.565, 114.565, 126.407, 126.407, 113.251, 5.1, 5.1, 0, 0, 0, 13.908, 0, 12.5, 0, 5.769, 166.842, 100, 100, 0, 74, 1.001, 0.019, 0.021, 90.454, 95.384, 100, 100, 0, 141, 30.447, 28.605, 100, 4.412, 0, 114.565, 114.565, 126.407, 126.407, 113.251, 0, 0, 5.1, 5.1, 
5.15, 20.08, 100.385, 66.2, 66.96, , 12.198, 0.977, 598.243, 598.243, , 293.264, 293.264, 293.264, , , , 34.768, 35.308, 7.379, 21.317, 0, 0, 87.348, 89.412, 87.348, 89.412, 1, 114.335, 114.335, 0.025, 0.033, , , , , 7.466, 7.379, 21.317, , , 1, 5.197, 0, 0, 12.5, 5.821, 166.888, 100, 100, 0, 74, 18.783, 20.732, 90.203, 95.212, 100, 100, 0, 30.609, 28.721, 100, 4.411, 114.693, 114.693, 126.581, 126.581, 114.119, 5.1, 5.1, 0, 0, 0, 13.906, 0, 12.5, 0, 5.821, 166.888, 100, 100, 0, 74, 1, 0.019, 0.021, 90.203, 95.212, 100, 100, 0, 141, 30.609, 28.721, 100, 4.411, 0, 114.693, 114.693, 126.581, 126.581, 114.119, 0, 0, 5.1, 5.1, 
