Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
3.9, 20.13, 100.38, 66.52, 67.29, , 14.916, 0.977, 381.978, 381.978, 2.393, 356.985, 356.985, 356.985, 15.583, 65.852, 66.026, 35.021, 36.023, 7.377, 22.39, 0, 0, 87.052, 89.07, 87.052, 89.07, 1, 93.574, 93.574, 0.025, 0.034, 315.141, 322.438, 315.141, 322.438, 6.063, 7.377, 22.39, , , 1, 3.984, 0, 0, 12.5, 4.426, 181, 100, 100, 0, 74, 19.231, 21.149, 101.768, 100.529, 100, 100, 0, 27, 27, 100, 4.418, 114.43, 114.43, 125.55, 125.55, 93.388, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.426, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 101.768, 100.529, 100, 100, 0, 141, 27, 27, 100, 4.418, 0, 114.43, 114.43, 125.55, 125.55, 93.388, 0, 0, 5.1, 5.1, 
3.95, 20.13, 100.38, 66.52, 67.291, , 14.855, 0.977, 388.744, 388.744, 2.374, 355.566, 355.566, 355.566, 14.88, 65.998, 63.718, 34.949, 35.807, 7.377, 22.39, 0, 0, 87.384, 89.41, 87.384, 89.41, 1, 94.298, 94.298, 0.025, 0.034, 328.954, 336.571, 328.954, 336.571, 6.123, 7.377, 22.39, , , 1, 4.034, 0, 0, 12.5, 4.468, 181, 100, 100, 0, 74, 19.211, 21.145, 101.468, 100.406, 100, 100, 0, 27, 27, 100, 4.416, 114.555, 114.555, 125.758, 125.758, 94.165, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.468, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 101.468, 100.406, 100, 100, 0, 141, 27, 27, 100, 4.416, 0, 114.555, 114.555, 125.758, 125.758, 94.165, 0, 0, 5.1, 5.1, 
4, 20.13, 100.38, 66.52, 67.293, , 14.779, 0.977, 395.576, 395.576, 2.355, 353.787, 353.787, 353.787, 14.177, 66.143, 61.409, 34.877, 35.591, 7.377, 22.39, 0, 0, 87.618, 89.648, 87.618, 89.648, 1, 95.032, 95.032, 0.025, 0.034, 343.482, 351.436, 343.482, 351.436, 6.182, 7.377, 22.39, , , 1, 4.085, 0, 0, 12.5, 4.51, 181, 100, 100, 0, 74, 19.191, 21.141, 101.168, 100.284, 100, 100, 0, 27, 27, 100, 4.414, 114.68, 114.68, 125.967, 125.967, 94.942, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.51, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 101.168, 100.284, 100, 100, 0, 141, 27, 27, 100, 4.414, 0, 114.68, 114.68, 125.967, 125.967, 94.942, 0, 0, 5.1, 5.1, 
4.05, 20.13, 100.38, 66.52, 67.294, , 14.725, 0.977, 402.444, 402.444, 2.336, 352.529, 352.529, 352.529, 13.49, 66.289, 59.101, 34.805, 35.375, 7.377, 22.39, 0, 0, 87.974, 90.012, 87.974, 90.012, 1, 95.756, 95.756, 0.025, 0.034, 359.83, 368.162, 359.83, 368.162, 6.241, 7.377, 22.39, , , 1, 4.135, 0, 0, 12.5, 4.552, 181, 100, 100, 0, 74, 19.171, 21.136, 100.868, 100.161, 100, 100, 0, 27, 27, 100, 4.413, 114.805, 114.805, 126.175, 126.175, 95.718, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.552, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 100.868, 100.161, 100, 100, 0, 141, 27, 27, 100, 4.413, 0, 114.805, 114.805, 126.175, 126.175, 95.718, 0, 0, 5.1, 5.1, 
4.1, 20.13, 100.38, 66.52, 67.296, , 14.664, 0.977, 409.312, 409.312, 2.317, 351.102, 351.102, 351.102, 12.82, 66.434, 56.792, 34.733, 35.159, 7.377, 22.39, 0, 0, 88.27, 90.315, 88.27, 90.315, 1, 96.473, 96.473, 0.025, 0.034, 377.139, 385.873, 377.139, 385.873, 6.303, 7.377, 22.39, , , 1, 4.184, 0, 0, 12.5, 4.594, 181, 100, 100, 0, 74, 19.151, 21.132, 100.568, 100.039, 100, 100, 0, 27, 27, 100, 4.411, 114.93, 114.93, 126.383, 126.383, 96.495, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.594, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 100.568, 100.039, 100, 100, 0, 141, 27, 27, 100, 4.411, 0, 114.93, 114.93, 126.383, 126.383, 96.495, 0, 0, 5.1, 5.1, 
4.15, 20.13, 100.38, 66.52, 67.297, , 14.581, 0.977, 416.267, 416.267, 2.298, 349.154, 349.154, 349.154, 12.15, 66.579, 54.484, 34.776, 35.307, 7.377, 22.39, 0, 0, 88.432, 90.482, 88.432, 90.482, 1, 97.195, 97.195, 0.025, 0.034, 395.718, 404.884, 395.718, 404.884, 6.376, 7.377, 22.39, , , 1, 4.235, 0, 0, 12.5, 4.643, 181, 100, 100, 0, 74, 19.128, 21.124, 100.307, 99.888, 100, 100, 0, 27.12, 27.077, 100, 4.41, 115, 115, 126.534, 126.534, 97.292, 5.1, 5.1, 0, 0, 0, 13.998, 0, 12.5, 0, 4.643, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 100.307, 99.888, 100, 100, 0, 141, 27.12, 27.077, 100, 4.41, 0, 115, 115, 126.534, 126.534, 97.292, 0, 0, 5.1, 5.1, 
4.2, 20.13, 100.38, 66.52, 67.299, , 14.497, 0.977, 423.342, 423.342, 2.279, 347.185, 347.185, 347.185, 11.502, 66.725, 52.175, 34.917, 35.764, 7.378, 22.39, 0, 0, 88.582, 90.634, 88.582, 90.634, 1, 97.902, 97.902, 0.025, 0.035, 416.101, 425.74, 416.101, 425.74, 6.448, 7.378, 22.39, , , 1, 4.285, 0, 0, 12.5, 4.699, 181, 100, 100, 0, 74, 19.1, 21.109, 100.097, 99.701, 100, 100, 0, 27.393, 27.252, 100, 4.41, 115, 115, 126.612, 126.612, 98.115, 5.1, 5.1, 0, 0, 0, 13.994, 0, 12.5, 0, 4.699, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 100.097, 99.7, 100, 100, 0, 141, 27.393, 27.252, 100, 4.41, 0, 115, 115, 126.612, 126.612, 98.115, 0, 0, 5.1, 5.1, 
4.25, 20.13, 100.38, 66.52, 67.3, , 14.397, 0.977, 430.418, 430.418, 2.26, 344.851, 344.851, 344.851, 10.856, 66.87, 55.364, 35.057, 36.221, 7.378, 22.39, 0, 0, 88.627, 90.68, 88.627, 90.68, 1, 98.614, 98.614, 0.025, 0.035, 438.192, 448.342, 438.192, 448.342, 6.521, 7.378, 22.39, , , 1, 4.335, 0, 0, 12.5, 4.755, 181, 100, 100, 0, 74, 19.073, 21.095, 99.887, 99.514, 100, 100, 0, 27.665, 27.428, 100, 4.41, 115, 115, 126.69, 126.69, 98.938, 5.1, 5.1, 0, 0, 0, 13.99, 0, 12.5, 0, 4.755, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 99.887, 99.513, 100, 100, 0, 141, 27.665, 27.428, 100, 4.41, 0, 115, 115, 126.69, 126.69, 98.938, 0, 0, 5.1, 5.1, 
4.3, 20.13, 100.38, 66.52, 67.302, , 14.321, 0.977, 437.52, 437.52, 2.241, 343.058, 343.058, 343.058, 10.215, 67.015, , 35.198, 36.678, 7.379, 22.39, 0, 0, 88.797, 90.853, 88.797, 90.853, 1, 99.328, 99.328, 0.025, 0.035, 463.238, 473.969, 463.238, 473.969, 6.593, 7.379, 22.39, , , 1, 4.385, 0, 0, 12.5, 4.812, 181, 100, 100, 0, 74, 19.045, 21.08, 99.677, 99.327, 100, 100, 0, 27.938, 27.603, 100, 4.41, 115, 115, 126.768, 126.768, 99.76, 5.1, 5.1, 0, 0, 0, 13.987, 0, 12.5, 0, 4.812, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 99.677, 99.326, 100, 100, 0, 141, 27.938, 27.603, 100, 4.41, 0, 115, 115, 126.768, 126.768, 99.76, 0, 0, 5.1, 5.1, 
4.35, 20.13, 100.38, 66.52, 67.303, , 14.255, 0.977, 444.711, 444.711, 2.222, 341.532, 341.532, 341.532, 9.595, 67.161, , 35.338, 37.135, 7.379, 22.39, 0, 0, 89.03, 91.092, 89.03, 91.092, 1, 100.023, 100.023, 0.025, 0.035, 491.878, 503.274, 491.878, 503.274, 6.632, 7.379, 22.39, , , 1, 4.434, 0, 0, 12.5, 4.868, 181, 100, 100, 0, 74, 19.017, 21.066, 99.466, 99.14, 100, 100, 0, 28.21, 27.778, 100, 4.41, 115, 115, 126.846, 126.846, 100.583, 5.1, 5.1, 0, 0, 0, 13.983, 0, 12.5, 0, 4.868, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 99.466, 99.139, 100, 100, 0, 141, 28.21, 27.778, 100, 4.41, 0, 115, 115, 126.846, 126.846, 100.583, 0, 0, 5.1, 5.1, 
4.4, 20.13, 100.38, 66.52, 67.305, , 14.152, 0.977, 451.968, 451.968, 2.202, 339.111, 339.111, 339.111, 8.974, 67.306, , 35.343, 37.245, 7.38, 22.39, 0, 0, 89.019, 91.08, 89.019, 91.08, 1, 100.728, 100.728, 0.025, 0.035, 522.546, 534.652, 522.546, 534.652, 6.668, 7.38, 22.39, , , 1, 4.484, 0, 0, 12.5, 4.924, 181, 100, 100, 0, 74, 18.99, 21.052, 99.256, 98.953, 100, 100, 0, 28.483, 27.953, 100, 4.41, 115, 115, 126.924, 126.924, 101.406, 5.1, 5.1, 0, 0, 0, 13.979, 0, 12.5, 0, 4.924, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 99.256, 98.952, 100, 100, 0, 141, 28.483, 27.953, 100, 4.41, 0, 115, 115, 126.924, 126.924, 101.406, 0, 0, 5.1, 5.1, 
4.45, 20.13, 100.38, 66.52, 67.306, , 14.112, 0.977, 459.265, 459.265, 2.183, 338.175, 338.175, 338.175, 8.365, 67.451, , 35.158, 36.876, 7.38, 22.39, 0, 0, 89.389, 91.459, 89.389, 91.459, 1, 101.424, 101.424, 0.025, 0.035, 559.733, 572.701, 559.733, 572.701, 6.704, 7.38, 22.39, , , 1, 4.534, 0, 0, 12.5, 4.981, 181, 100, 100, 0, 74, 18.962, 21.037, 99.046, 98.766, 100, 100, 0, 28.755, 28.129, 100, 4.41, 115, 115, 127.002, 127.002, 102.229, 5.1, 5.1, 0, 0, 0, 13.975, 0, 12.5, 0, 4.981, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 99.046, 98.764, 100, 100, 0, 141, 28.755, 28.129, 100, 4.41, 0, 115, 115, 127.002, 127.002, 102.229, 0, 0, 5.1, 5.1, 
4.5, 20.13, 100.38, 66.52, 67.308, , 14.055, 0.977, 466.562, 466.562, 2.164, 336.851, 336.851, 336.851, 7.768, 67.597, , 34.974, 36.507, 7.379, 22.39, 0, 0, 89.644, 91.718, 89.644, 91.718, 1, 102.114, 102.114, 0.025, 0.035, 601.216, 615.143, 601.216, 615.143, 6.74, 7.379, 22.39, , , 1, 4.585, 0, 0, 12.5, 5.037, 181, 100, 100, 0, 74, 18.934, 21.023, 98.836, 98.579, 100, 100, 0, 29.028, 28.304, 100, 4.41, 115, 115, 127.079, 127.079, 103.052, 5.1, 5.1, 0, 0, 0, 13.971, 0, 12.5, 0, 5.037, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 98.836, 98.577, 100, 100, 0, 141, 29.028, 28.304, 100, 4.41, 0, 115, 115, 127.079, 127.079, 103.052, 0, 0, 5.1, 5.1, 
4.55, 20.13, 100.38, 66.52, 67.309, , 13.984, 0.977, 474.005, 474.005, 2.145, 335.187, 335.187, 335.187, 7.172, 67.742, , 34.789, 36.139, 7.379, 22.39, 0, 0, 89.806, 91.885, 89.806, 91.885, 1, 102.808, 102.808, 0.025, 0.035, 648.512, 663.535, 648.512, 663.535, 6.766, 7.379, 22.39, , , 1, 4.634, 0, 0, 12.5, 5.093, 181, 100, 100, 0, 74, 18.907, 21.008, 98.625, 98.392, 100, 100, 0, 29.301, 28.479, 100, 4.41, 115, 115, 127.157, 127.157, 103.875, 5.1, 5.1, 0, 0, 0, 13.967, 0, 12.5, 0, 5.093, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 98.625, 98.39, 100, 100, 0, 141, 29.301, 28.479, 100, 4.41, 0, 115, 115, 127.157, 127.157, 103.875, 0, 0, 5.1, 5.1, 
4.6, 20.13, 100.38, 66.52, 67.311, , 13.895, 0.977, 481.448, 481.448, 2.126, 333.112, 333.112, 333.112, 6.586, 67.888, , 34.605, 35.77, 7.378, 22.39, 0, 0, 89.847, 91.927, 89.847, 91.927, 1, 103.495, 103.495, 0.025, 0.035, 703.476, 719.771, 703.476, 719.771, 6.786, 7.378, 22.39, , , 1, 4.684, 0, 0, 12.5, 5.15, 181, 100, 100, 0, 74, 18.879, 20.994, 98.415, 98.206, 100, 100, 0, 29.573, 28.654, 100, 4.41, 115, 115, 127.235, 127.235, 104.697, 5.1, 5.1, 0, 0, 0, 13.963, 0, 12.5, 0, 5.15, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 98.415, 98.203, 100, 100, 0, 141, 29.573, 28.654, 100, 4.41, 0, 115, 115, 127.235, 127.235, 104.697, 0, 0, 5.1, 5.1, 
4.65, 20.13, 100.38, 66.52, 67.312, , 13.834, 0.977, 488.919, 488.919, 2.107, 331.69, 331.69, 331.69, 6.007, 68.033, , 34.52, 35.542, 7.378, 22.39, 0, 0, 90.049, 92.135, 90.049, 92.135, 1, 104.181, 104.181, 0.025, 0.035, 768.882, 786.692, 768.882, 786.692, 6.806, 7.378, 22.39, , , 1, 4.735, 0, 0, 12.5, 5.206, 181, 100, 100, 0, 74, 18.851, 20.98, 98.205, 98.019, 100, 100, 0, 29.846, 28.829, 100, 4.41, 115, 115, 127.313, 127.313, 105.52, 5.1, 5.1, 0, 0, 0, 13.959, 0, 12.5, 0, 5.206, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 98.205, 98.016, 100, 100, 0, 141, 29.846, 28.829, 100, 4.41, 0, 115, 115, 127.313, 127.313, 105.52, 0, 0, 5.1, 5.1, 
4.7, 20.13, 100.38, 66.52, 67.314, , 13.691, 0.977, 496.451, 496.451, 2.088, 328.321, 328.321, 328.321, 5.439, 68.178, , 34.52, 35.434, 7.377, 22.39, 0, 0, 89.71, 91.788, 89.71, 91.788, 1, 104.858, 104.858, 0.025, 0.035, 842.574, 862.092, 842.574, 862.092, 6.826, 7.377, 22.39, , , 1, 4.784, 0, 0, 12.5, 5.262, 181, 100, 100, 0, 74, 18.824, 20.965, 97.994, 97.832, 100, 100, 0, 30.118, 29.005, 100, 4.41, 115, 115, 127.391, 127.391, 106.343, 5.1, 5.1, 0, 0, 0, 13.955, 0, 12.5, 0, 5.262, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 97.994, 97.828, 100, 100, 0, 141, 30.118, 29.005, 100, 4.41, 0, 115, 115, 127.391, 127.391, 106.343, 0, 0, 5.1, 5.1, 
4.75, 20.13, 100.38, 66.52, 67.315, , 13.615, 0.977, 504.134, 504.134, 2.069, 326.527, 326.527, 326.527, 4.882, 68.324, , 34.52, 35.326, 7.377, 22.39, 0, 0, 89.8, 91.88, 89.8, 91.88, 1, 105.525, 105.525, 0.025, 0.034, 940.718, 962.51, 940.718, 962.51, 6.849, 7.377, 22.39, , , 1, 4.835, 0, 0, 12.5, 5.318, 181, 100, 100, 0, 74, 18.796, 20.951, 97.784, 97.645, 100, 100, 0, 30.391, 29.18, 100, 4.41, 115, 115, 127.469, 127.469, 107.166, 5.1, 5.1, 0, 0, 0, 13.952, 0, 12.5, 0, 5.318, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 97.784, 97.641, 100, 100, 0, 141, 30.391, 29.18, 100, 4.41, 0, 115, 115, 127.469, 127.469, 107.166, 0, 0, 5.1, 5.1, 
4.8, 20.13, 100.38, 66.52, 67.317, , 13.509, 0.977, 514.011, 514.011, 2.05, 324.062, 324.062, 324.062, 4.16, 68.469, , 34.52, 35.218, 7.377, 22.39, 0, 0, 89.862, 91.942, 89.862, 91.942, 1, 106.397, 106.397, 0.025, 0.034, 1115.951, 1141.802, 1115.951, 1141.802, 6.873, 7.377, 22.39, , , 1, 4.884, 0, 0, 12.5, 5.371, 181, 100, 100, 0, 74, 18.767, 20.929, 97.36, 97.407, 100, 100, 0, 30.563, 29.282, 100, 4.41, 115, 115, 127.5, 127.5, 107.73, 5.1, 5.1, 0, 0, 0, 13.944, 0, 12.5, 0, 5.371, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 97.36, 97.403, 100, 100, 0, 141, 30.563, 29.282, 100, 4.41, 0, 115, 115, 127.5, 127.5, 107.73, 0, 0, 5.1, 5.1, 
4.85, 20.13, 100.38, 66.52, 67.319, , 13.401, 0.977, 521.795, 521.795, 2.031, 321.509, 321.509, 321.509, 3.615, 68.614, , 34.52, 35.11, 7.377, 22.39, 0, 0, 89.704, 91.781, 89.704, 91.781, 1, 107.061, 107.061, 0.025, 0.034, 1290.601, 1320.498, 1290.601, 1320.498, 6.897, 7.377, 22.39, , , 1, 4.934, 0, 0, 12.5, 5.42, 181, 100, 100, 0, 74, 18.736, 20.903, 96.792, 97.136, 100, 100, 0, 30.668, 29.334, 100, 4.41, 115, 115, 127.5, 127.5, 108.122, 5.1, 5.1, 0, 0, 0, 13.933, 0, 12.5, 0, 5.42, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 96.792, 97.133, 100, 100, 0, 141, 30.668, 29.334, 100, 4.41, 0, 115, 115, 127.5, 127.5, 108.122, 0, 0, 5.1, 5.1, 
4.9, 20.13, 100.38, 66.52, 67.32, , 13.313, 0.977, 529.578, 529.578, 2.012, 319.455, 319.455, 319.455, 3.073, 68.76, , 34.598, 35.099, 7.377, 22.39, 0, 0, 89.681, 91.757, 89.681, 91.757, 1, 107.721, 107.721, 0.025, 0.034, 1541.966, 1577.685, 1541.966, 1577.685, 6.921, 7.377, 22.39, , , 1, 4.984, 0, 0, 12.5, 5.47, 181, 100, 100, 0, 74, 18.706, 20.877, 96.225, 96.865, 100, 100, 0, 30.773, 29.387, 100, 4.41, 115, 115, 127.5, 127.5, 108.514, 5.1, 5.1, 0, 0, 0, 13.923, 0, 12.5, 0, 5.47, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 96.225, 96.863, 100, 100, 0, 141, 30.773, 29.387, 100, 4.41, 0, 115, 115, 127.5, 127.5, 108.514, 0, 0, 5.1, 5.1, 
4.95, 20.129, 100.38, 66.52, 67.32, , 13.263, 0.977, 537.361, 537.361, 1.993, 318.302, 318.302, 318.302, 2.543, 68.905, , 34.742, 35.171, 7.377, 22.39, 0, 0, 89.897, 91.976, 89.897, 91.976, 1, 108.373, 108.373, 0.025, 0.034, 1920.317, 1964.799, 1920.317, 1964.799, 6.96, 7.377, 22.39, , , 1, 5.034, 0, 0, 12.5, 5.519, 181, 100, 100, 0, 74, 18.675, 20.85, 95.658, 96.594, 100, 100, 0, 30.878, 29.439, 100, 4.41, 115, 115, 127.5, 127.5, 108.906, 5.1, 5.1, 0, 0, 0, 13.912, 0, 12.5, 0, 5.519, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 95.658, 96.593, 100, 100, 0, 141, 30.878, 29.439, 100, 4.41, 0, 115, 115, 127.5, 127.5, 108.906, 0, 0, 5.1, 5.1, 
5, 20.128, 100.38, 66.52, 67.32, , 13.161, 0.977, 545.144, 545.144, 1.974, 315.885, 315.885, 315.885, 2.02, 69.05, , 34.886, 35.243, 7.377, 22.39, 0, 0, 89.744, 91.821, 89.744, 91.821, 1, 109.022, 109.022, 0.025, 0.034, 2607.718, 2668.123, 2607.718, 2668.123, 7.031, 7.377, 22.39, , , 1, 5.085, 0, 0, 12.5, 5.569, 181, 100, 100, 0, 74, 18.645, 20.824, 95.091, 96.323, 100, 100, 0, 30.983, 29.492, 100, 4.41, 115, 115, 127.5, 127.5, 109.297, 5.1, 5.1, 0, 0, 0, 13.902, 0, 12.5, 0, 5.569, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 95.091, 96.323, 100, 100, 0, 141, 30.983, 29.492, 100, 4.41, 0, 115, 115, 127.5, 127.5, 109.297, 0, 0, 5.1, 5.1, 
5.05, 20.127, 100.38, 66.52, 67.32, , 13.068, 0.977, 553.083, 553.083, 1.954, 313.722, 313.722, 313.722, 1.5, 69.196, , 35.03, 35.315, 7.377, 22.39, 0, 0, 89.661, 91.737, 89.661, 91.737, 1, 109.669, 109.669, 0.025, 0.034, 5184.885, 5304.986, 5184.885, 5304.986, 7.103, 7.377, 22.39, , , 1, 5.134, 0, 0, 12.5, 5.604, 181, 100, 100, 0, 74, 18.618, 20.783, 95, 96.164, 100, 100, 0, 31, 29.422, 100, 4.41, 115, 115, 127.422, 127.422, 109.94, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.604, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 95, 96.164, 100, 100, 0, 141, 31, 29.422, 100, 4.41, 0, 115, 115, 127.422, 127.422, 109.94, 0, 0, 5.1, 5.1, 
5.1, 20.125, 100.38, 66.52, 67.32, , 12.976, 0.977, 561.044, 561.044, 1.935, 311.551, 311.551, 311.551, 2.881, 69.341, , 35.174, 35.387, 7.378, 22.39, 0, 0, 89.561, 91.634, 89.561, 91.634, 1, 110.31, 110.31, 0.025, 0.034, 6959.249, 7120.452, 6959.249, 7120.452, 7.174, 7.378, 22.39, , , 1, 5.185, 0, 0, 12.5, 5.637, 181, 100, 100, 0, 74, 18.592, 20.738, 95, 96.027, 100, 100, 0, 31, 29.33, 100, 4.41, 115, 115, 127.33, 127.33, 110.631, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.637, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 95, 96.027, 100, 100, 0, 141, 31, 29.33, 100, 4.41, 0, 115, 115, 127.33, 127.33, 110.631, 0, 0, 5.1, 5.1, 
5.15, 20.124, 100.38, 66.52, 67.32, , 12.893, 0.977, 569.096, 569.096, 1.916, 309.606, 309.606, 309.606, 4.137, 69.487, , 35.162, 35.342, 7.379, 22.39, 0, 0, 89.521, 91.594, 89.521, 91.594, 1, 110.948, 110.948, 0.025, 0.034, 7277.351, 7445.921, 7277.351, 7445.921, 7.245, 7.379, 22.39, , , 1, 5.235, 0, 0, 12.5, 5.669, 181, 100, 100, 0, 74, 18.566, 20.694, 95, 95.889, 100, 100, 0, 31, 29.237, 100, 4.41, 115, 115, 127.237, 127.237, 111.322, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.669, 181, 100, 100, 0, 74, 1, 0.018, 0.021, 95, 95.889, 100, 100, 0, 141, 31, 29.237, 100, 4.41, 0, 115, 115, 127.237, 127.237, 111.322, 0, 0, 5.1, 5.1, 
5.2, 20.123, 100.38, 66.52, 67.32, , 12.774, 0.977, 577.147, 577.147, 1.897, 306.806, 306.806, 306.806, 4.879, 69.632, , 35.018, 35.198, 7.38, 22.39, 0, 0, 89.217, 91.285, 89.217, 91.285, 1, 111.582, 111.582, 0.025, 0.034, 8493.832, 8690.58, 8493.832, 8690.58, 7.305, 7.38, 22.39, , , 1, 5.285, 0, 0, 12.5, 5.701, 181, 100, 100, 0, 74, 18.54, 20.649, 95, 95.752, 100, 100, 0, 31, 29.144, 100, 4.41, 115, 115, 127.144, 127.144, 112.012, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.701, 181, 100, 100, 0, 74, 1, 0.018, 0.021, 95, 95.752, 100, 100, 0, 141, 31, 29.144, 100, 4.41, 0, 115, 115, 127.144, 127.144, 112.012, 0, 0, 5.1, 5.1, 
