Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
3.25, 19.9, 100.38, 66.76, 67.512, , 14.865, 0.978, 347.915, 347.915, 0.45, 355.832, 355.832, 355.832, 12.448, 92.588, 84.538, 35.42, 35.593, 7.377, 22.39, 0, 0, 88.675, 90.702, 88.675, 90.702, 1, 95.592, 95.592, 0.025, 0.033, 495.766, 507.111, 495.766, 507.111, 6.313, 7.377, 22.39, , , 1, 3.348, 0, 0, 12.5, 4.765, 190, 100, 100, 0, 74, 18.847, 20.814, 104.429, 99.494, 100, 100, 0, 29.024, 28.262, 100, 4.415, 114.881, 114.881, 126.643, 126.643, 92.43, 5.1, 5.1, 0, 0, 0, 13.962, 0, 12.5, 0, 4.765, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.429, 99.494, 100, 100, 0, 141, 29.024, 28.262, 100, 4.415, 0, 114.881, 114.881, 126.643, 126.643, 92.43, 0, 0, 5.1, 5.1, 
3.3, 19.9, 100.38, 66.76, 67.514, , 14.784, 0.978, 354.783, 354.783, 0.813, 353.951, 353.951, 353.951, 15.747, 86.61, 81.569, 35.42, 35.413, 7.377, 22.39, 0, 0, 88.867, 90.9, 88.867, 90.9, 1, 96.316, 96.316, 0.025, 0.033, 352.44, 360.505, 352.44, 360.505, 6.329, 7.377, 22.39, , , 1, 3.398, 0, 0, 12.5, 4.802, 190, 100, 100, 0, 74, 18.818, 20.806, 104.296, 99.413, 100, 100, 0, 29.171, 28.335, 100, 4.413, 114.918, 114.918, 126.753, 126.753, 92.956, 5.1, 5.1, 0, 0, 0, 13.958, 0, 12.5, 0, 4.802, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.296, 99.413, 100, 100, 0, 141, 29.171, 28.335, 100, 4.413, 0, 114.918, 114.918, 126.753, 126.753, 92.956, 0, 0, 5.1, 5.1, 
3.35, 19.9, 100.38, 66.765, 67.516, , 14.697, 0.978, 361.784, 361.784, 1.177, 351.895, 351.895, 351.895, 18.986, 80.632, 78.6, 35.42, 35.233, 7.377, 22.39, 0, 0, 89.023, 91.058, 89.023, 91.058, 1, 97.037, 97.037, 0.025, 0.033, 273.805, 280.07, 273.805, 280.07, 6.354, 7.377, 22.39, , , 1, 3.449, 0, 0, 12.5, 4.839, 190, 100, 100, 0, 74, 18.79, 20.799, 104.164, 99.331, 100, 100, 0, 29.318, 28.409, 100, 4.412, 114.954, 114.954, 126.863, 126.863, 93.483, 5.1, 5.1, 0, 0, 0, 13.955, 0, 12.5, 0, 4.839, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.164, 99.331, 100, 100, 0, 141, 29.318, 28.409, 100, 4.412, 0, 114.954, 114.954, 126.863, 126.863, 93.483, 0, 0, 5.1, 5.1, 
3.4, 19.9, 100.381, 66.769, 67.518, , 14.629, 0.978, 368.718, 368.718, 1.54, 350.308, 350.308, 350.308, 22.224, 74.654, 75.631, 35.42, 35.053, 7.377, 22.39, 0, 0, 89.272, 91.312, 89.272, 91.312, 1, 97.764, 97.764, 0.025, 0.033, 228.539, 233.767, 228.539, 233.767, 6.384, 7.377, 22.39, , , 1, 3.499, 0, 0, 12.5, 4.876, 190, 100, 100, 0, 74, 18.762, 20.792, 104.032, 99.25, 100, 100, 0, 29.465, 28.482, 100, 4.41, 114.991, 114.991, 126.974, 126.974, 94.009, 5.1, 5.1, 0, 0, 0, 13.951, 0, 12.5, 0, 4.876, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.032, 99.25, 100, 100, 0, 141, 29.465, 28.482, 100, 4.41, 0, 114.991, 114.991, 126.974, 126.974, 94.009, 0, 0, 5.1, 5.1, 
3.45, 19.9, 100.381, 66.773, 67.52, , 14.543, 0.978, 375.794, 375.794, 1.903, 348.303, 348.303, 348.303, 25.787, 68.676, 72.662, 35.42, 34.873, 7.378, 22.39, 0, 0, 89.414, 91.459, 89.414, 91.459, 1, 98.482, 98.482, 0.025, 0.033, 193.531, 197.96, 193.531, 197.96, 6.415, 7.378, 22.39, , , 1, 3.549, 0, 0, 12.5, 4.928, 190, 100, 100, 0, 74, 18.727, 20.76, 103.715, 99.113, 100, 100, 0, 29.658, 28.579, 100, 4.41, 115, 115, 127.079, 127.079, 95.266, 5.1, 5.1, 0, 0, 0, 13.942, 0, 12.5, 0, 4.928, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 103.715, 99.113, 100, 100, 0, 141, 29.658, 28.579, 100, 4.41, 0, 115, 115, 127.079, 127.079, 95.266, 0, 0, 5.1, 5.1, 
3.5, 19.9, 100.382, 66.777, 67.522, , 14.475, 0.978, 382.94, 382.94, 2.266, 346.699, 346.699, 346.699, 29.015, 62.698, 69.693, 35.421, 34.707, 7.378, 22.39, 0, 0, 89.647, 91.698, 89.647, 91.698, 1, 99.191, 99.191, 0.025, 0.033, 169.744, 173.629, 169.744, 173.629, 6.446, 7.378, 22.39, , , 1, 3.599, 0, 0, 12.5, 4.986, 190, 100, 100, 0, 74, 18.691, 20.72, 103.34, 98.959, 100, 100, 0, 29.867, 28.683, 100, 4.41, 115, 115, 127.183, 127.183, 96.755, 5.1, 5.1, 0, 0, 0, 13.932, 0, 12.5, 0, 4.986, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 103.34, 98.959, 100, 100, 0, 141, 29.867, 28.683, 100, 4.41, 0, 115, 115, 127.183, 127.183, 96.755, 0, 0, 5.1, 5.1, 
3.55, 19.9, 100.382, 66.781, 67.524, , 14.423, 0.978, 390.091, 390.091, 2.629, 345.505, 345.505, 345.505, 31.382, 56.721, 66.724, 35.457, 34.886, 7.379, 22.39, 0, 0, 89.976, 92.034, 89.976, 92.034, 1, 99.9, 99.9, 0.025, 0.033, 153.581, 157.094, 153.581, 157.094, 6.491, 7.379, 22.39, , , 1, 3.649, 0, 0, 12.5, 5.043, 190, 100, 100, 0, 74, 18.654, 20.681, 102.965, 98.804, 100, 100, 0, 30.075, 28.788, 100, 4.41, 115, 115, 127.288, 127.288, 98.243, 5.1, 5.1, 0, 0, 0, 13.921, 0, 12.5, 0, 5.043, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 102.965, 98.804, 100, 100, 0, 141, 30.075, 28.788, 100, 4.41, 0, 115, 115, 127.288, 127.288, 98.243, 0, 0, 5.1, 5.1, 
3.6, 19.9, 100.382, 66.785, 67.525, , 14.322, 0.978, 397.388, 397.388, 2.992, 343.119, 343.119, 343.119, 33.053, 50.743, 63.755, 35.493, 35.066, 7.379, 22.39, 0, 0, 89.991, 92.051, 89.991, 92.051, 1, 100.614, 100.614, 0.025, 0.033, 143.43, 146.712, 143.43, 146.712, 6.547, 7.379, 22.39, , , 1, 3.699, 0, 0, 12.5, 5.1, 190, 100, 100, 0, 74, 18.618, 20.641, 102.59, 98.65, 100, 100, 0, 30.283, 28.892, 100, 4.41, 115, 115, 127.392, 127.392, 99.732, 5.1, 5.1, 0, 0, 0, 13.911, 0, 12.5, 0, 5.1, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 102.59, 98.65, 100, 100, 0, 141, 30.283, 28.892, 100, 4.41, 0, 115, 115, 127.392, 127.392, 99.732, 0, 0, 5.1, 5.1, 
3.65, 19.9, 100.383, 66.79, 67.527, , 14.254, 0.978, 404.685, 404.685, 3.356, 341.542, 341.542, 341.542, 33.875, 44.765, 60.786, 35.529, 35.245, 7.38, 22.39, 0, 0, 90.206, 92.272, 90.206, 92.272, 1, 101.318, 101.318, 0.025, 0.033, 138.283, 141.447, 138.283, 141.447, 6.604, 7.38, 22.39, , , 1, 3.749, 0, 0, 12.5, 5.158, 190, 100, 100, 0, 74, 18.581, 20.602, 102.215, 98.496, 100, 100, 0, 30.492, 28.996, 100, 4.41, 115, 115, 127.496, 127.496, 101.22, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.158, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 102.215, 98.496, 100, 100, 0, 141, 30.492, 28.996, 100, 4.41, 0, 115, 115, 127.496, 127.496, 101.22, 0, 0, 5.1, 5.1, 
3.7, 19.9, 100.383, 66.794, 67.529, , 14.167, 0.978, 411.982, 411.982, 3.611, 339.499, 339.499, 339.499, 33.624, 62.338, 57.817, 35.565, 35.424, 7.38, 22.39, 0, 0, 90.285, 92.351, 90.285, 92.351, 1, 102.013, 102.013, 0.025, 0.033, 138.459, 141.626, 138.459, 141.626, 6.66, 7.38, 22.39, , , 1, 3.799, 0, 0, 12.5, 5.195, 190, 100, 100, 0, 74, 18.524, 20.552, 101.843, 98.343, 100, 100, 0, 30.5, 29.099, 100, 4.414, 115, 115, 127.5, 127.5, 102.02, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.195, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 101.843, 98.343, 100, 100, 0, 141, 30.5, 29.099, 100, 4.414, 0, 115, 115, 127.5, 127.5, 102.02, 0, 0, 5.1, 5.1, 
3.75, 19.901, 100.383, 66.798, 67.53, , 14.084, 0.978, 419.321, 419.321, 3.574, 337.567, 337.567, 337.567, 32.687, 62.119, 54.847, 35.6, 35.603, 7.379, 22.39, 0, 0, 90.379, 92.446, 90.379, 92.446, 1, 102.712, 102.712, 0.025, 0.033, 141.574, 144.812, 141.574, 144.812, 6.722, 7.379, 22.39, , , 1, 3.849, 0, 0, 12.5, 5.232, 190, 100, 100, 0, 74, 18.467, 20.503, 101.471, 98.19, 100, 100, 0, 30.5, 29.202, 100, 4.418, 115, 115, 127.5, 127.5, 102.79, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.232, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 101.471, 98.19, 100, 100, 0, 141, 30.5, 29.202, 100, 4.418, 0, 115, 115, 127.5, 127.5, 102.79, 0, 0, 5.1, 5.1, 
3.8, 19.902, 100.384, 66.802, 67.529, , 14.018, 0.978, 426.722, 426.722, 3.538, 336.011, 336.011, 336.011, 31.774, 61.9, 51.878, 35.6, 35.747, 7.379, 22.39, 0, 0, 90.579, 92.652, 90.579, 92.652, 1, 103.398, 103.398, 0.025, 0.033, 145.068, 148.387, 145.068, 148.387, 6.799, 7.379, 22.39, , , 1, 3.898, 0, 0, 12.5, 5.268, 190, 100, 100, 0, 74, 18.409, 20.453, 101.099, 98.037, 100, 100, 0, 30.5, 29.306, 100, 4.422, 115, 115, 127.5, 127.5, 103.561, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.268, 190, 100, 100, 0, 74, 1, 0.018, 0.02, 101.099, 98.037, 100, 100, 0, 141, 30.5, 29.306, 100, 4.422, 0, 115, 115, 127.5, 127.5, 103.561, 0, 0, 5.1, 5.1, 
3.85, 19.903, 100.384, 66.806, 67.528, , 13.951, 0.978, 434.235, 434.235, 3.501, 334.45, 334.45, 334.45, 30.861, 61.682, 48.909, 35.6, 35.892, 7.378, 22.39, 0, 0, 90.747, 92.824, 90.747, 92.824, 1, 104.092, 104.092, 0.025, 0.033, 148.561, 151.96, 148.561, 151.96, 6.876, 7.378, 22.39, , , 1, 3.948, 0, 0, 12.5, 5.305, 190, 100, 100, 0, 74, 18.351, 20.404, 100.727, 97.885, 100, 100, 0, 30.5, 29.409, 100, 4.426, 115, 115, 127.5, 127.5, 104.332, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.305, 190, 100, 100, 0, 74, 1, 0.018, 0.02, 100.727, 97.885, 100, 100, 0, 141, 30.5, 29.409, 100, 4.426, 0, 115, 115, 127.5, 127.5, 104.332, 0, 0, 5.1, 5.1, 
3.9, 19.904, 100.385, 66.811, 67.527, , 13.843, 0.978, 441.767, 441.767, 3.465, 331.905, 331.905, 331.905, 29.967, 61.463, 45.94, 35.6, 36.037, 7.378, 22.39, 0, 0, 90.648, 92.722, 90.648, 92.722, 1, 104.776, 104.776, 0.025, 0.033, 151.82, 155.293, 151.82, 155.293, 6.953, 7.378, 22.39, , , 1, 3.998, 0, 0, 12.5, 5.344, 190.023, 100, 100, 0, 74, 18.302, 20.358, 100.358, 97.712, 100, 100, 0, 30.512, 29.494, 100, 4.43, 115, 115, 127.5, 127.5, 105.097, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.344, 190.023, 100, 100, 0, 74, 1, 0.018, 0.02, 100.358, 97.712, 100, 100, 0, 141, 30.512, 29.494, 100, 4.43, 0, 115, 115, 127.5, 127.5, 105.097, 0, 0, 5.1, 5.1, 
3.95, 19.905, 100.385, 66.815, 67.526, , 13.759, 0.978, 449.41, 449.41, 3.429, 329.958, 329.958, 329.958, 29.088, 61.244, 42.971, 35.6, 36.181, 7.377, 22.39, 0, 0, 90.706, 92.782, 90.706, 92.782, 1, 105.454, 105.454, 0.025, 0.033, 155.551, 159.109, 155.551, 159.109, 7.031, 7.377, 22.39, , , 1, 4.049, 0, 0, 12.5, 5.398, 190.217, 100, 100, 0, 74, 18.315, 20.345, 100.009, 97.391, 100, 100, 0, 30.609, 29.446, 100, 4.426, 115, 115, 127.5, 127.5, 105.82, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.398, 190.217, 100, 100, 0, 74, 1, 0.018, 0.02, 100.009, 97.391, 100, 100, 0, 141, 30.609, 29.446, 100, 4.426, 0, 115, 115, 127.5, 127.5, 105.82, 0, 0, 5.1, 5.1, 
4, 19.906, 100.385, 66.819, 67.526, , 13.636, 0.978, 459.372, 459.372, 3.392, 327.054, 327.054, 327.054, 27.995, 61.025, 40.002, 35.597, 36.31, 7.377, 22.39, 0, 0, 90.648, 92.723, 90.648, 92.723, 1, 106.305, 106.305, 0.025, 0.033, 160.41, 164.08, 160.41, 164.08, 7.114, 7.377, 22.39, , , 1, 4.099, 0, 0, 12.5, 5.453, 190.411, 100, 100, 0, 74, 18.329, 20.331, 99.66, 97.07, 100, 100, 0, 30.705, 29.397, 100, 4.422, 115, 115, 127.5, 127.5, 106.542, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.453, 190.411, 100, 100, 0, 74, 1, 0.018, 0.02, 99.66, 97.07, 100, 100, 0, 141, 30.705, 29.397, 100, 4.422, 0, 115, 115, 127.5, 127.5, 106.542, 0, 0, 5.1, 5.1, 
4.05, 19.908, 100.386, 66.823, 67.525, , 13.527, 0.978, 467.151, 467.151, 3.356, 324.514, 324.514, 324.514, 27.112, 60.807, , 35.525, 36.058, 7.377, 22.39, 0, 0, 90.519, 92.59, 90.519, 92.59, 1, 106.998, 106.998, 0.025, 0.033, 164.246, 168.005, 164.246, 168.005, 7.197, 7.377, 22.39, , , 1, 4.148, 0, 0, 12.5, 5.507, 190.605, 100, 100, 0, 74, 18.342, 20.318, 99.312, 96.749, 100, 100, 0, 30.802, 29.349, 100, 4.418, 115, 115, 127.5, 127.5, 107.265, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.507, 190.605, 100, 100, 0, 74, 1, 0.018, 0.02, 99.312, 96.749, 100, 100, 0, 141, 30.802, 29.349, 100, 4.418, 0, 115, 115, 127.5, 127.5, 107.265, 0, 0, 5.1, 5.1, 
4.1, 19.909, 100.386, 66.827, 67.524, , 13.429, 0.978, 474.784, 474.784, 3.319, 322.195, 322.195, 322.195, 26.276, 60.588, , 35.453, 35.806, 7.377, 22.39, 0, 0, 90.42, 92.49, 90.42, 92.49, 1, 107.658, 107.658, 0.025, 0.033, 168.218, 172.069, 168.218, 172.069, 7.28, 7.377, 22.39, , , 1, 4.199, 0, 0, 12.5, 5.562, 190.798, 100, 100, 0, 74, 18.356, 20.304, 98.963, 96.429, 100, 100, 0, 30.899, 29.3, 100, 4.414, 115, 115, 127.5, 127.5, 107.988, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.562, 190.798, 100, 100, 0, 74, 1, 0.018, 0.02, 98.963, 96.429, 100, 100, 0, 141, 30.899, 29.3, 100, 4.414, 0, 115, 115, 127.5, 127.5, 107.988, 0, 0, 5.1, 5.1, 
4.15, 19.91, 100.387, 66.832, 67.523, , 13.34, 0.978, 482.621, 482.621, 3.283, 320.111, 320.111, 320.111, 25.449, 60.369, , 35.381, 35.554, 7.377, 22.39, 0, 0, 90.386, 92.456, 90.386, 92.456, 1, 108.318, 108.318, 0.025, 0.033, 172.593, 176.546, 172.593, 176.546, 7.358, 7.377, 22.39, , , 1, 4.248, 0, 0, 12.5, 5.616, 190.992, 100, 100, 0, 74, 18.369, 20.291, 98.614, 96.108, 100, 100, 0, 30.996, 29.252, 100, 4.41, 115, 115, 127.5, 127.5, 108.711, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.616, 190.992, 100, 100, 0, 74, 1, 0.018, 0.02, 98.614, 96.108, 100, 100, 0, 141, 30.996, 29.252, 100, 4.41, 0, 115, 115, 127.5, 127.5, 108.711, 0, 0, 5.1, 5.1, 
4.2, 19.911, 100.387, 66.836, 67.523, , 13.223, 0.978, 490.506, 490.506, 3.246, 317.354, 317.354, 317.354, 24.622, 60.151, , 35.309, 35.302, 7.377, 22.39, 0, 0, 90.151, 92.216, 90.151, 92.216, 1, 108.98, 108.98, 0.025, 0.033, 176.81, 180.859, 176.81, 180.859, 7.382, 7.377, 22.39, , , 1, 4.299, 0, 0, 12.5, 5.637, 190.8, 100, 100, 0, 74, 18.286, 20.258, 98.6, 95.984, 100, 100, 0, 31, 29.2, 100, 4.414, 115, 115, 127.5, 127.5, 109.359, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.637, 190.8, 100, 100, 0, 74, 1, 0.018, 0.02, 98.6, 95.984, 100, 100, 0, 141, 31, 29.2, 100, 4.414, 0, 115, 115, 127.5, 127.5, 109.359, 0, 0, 5.1, 5.1, 
4.25, 19.912, 100.387, 66.84, 67.522, , 13.142, 0.978, 498.402, 498.402, 3.21, 315.459, 315.459, 315.459, 23.823, 59.932, , 35.24, 35.076, 7.377, 22.39, 0, 0, 90.149, 92.215, 90.149, 92.215, 1, 109.624, 109.624, 0.025, 0.033, 181.765, 185.926, 181.765, 185.926, 7.406, 7.377, 22.39, , , 1, 4.348, 0, 0, 12.5, 5.656, 190.592, 100, 100, 0, 74, 18.199, 20.225, 98.6, 95.868, 100, 100, 0, 31, 29.148, 100, 4.418, 115, 115, 127.5, 127.5, 110.005, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.656, 190.592, 100, 100, 0, 74, 1, 0.018, 0.02, 98.6, 95.868, 100, 100, 0, 141, 31, 29.148, 100, 4.418, 0, 115, 115, 127.5, 127.5, 110.005, 0, 0, 5.1, 5.1, 
4.3, 19.913, 100.388, 66.844, 67.521, , 13.063, 0.978, 506.293, 506.293, 3.174, 313.611, 313.611, 313.611, 23.015, 59.713, , 35.24, 35.472, 7.377, 22.357, 0, 0, 90.147, 92.212, 90.147, 92.212, 1, 110.279, 110.279, 0.025, 0.033, 186.931, 191.21, 186.931, 191.21, 7.429, 7.377, 22.357, , , 1, 4.399, 0, 0, 12.5, 5.676, 190.383, 100, 100, 0, 74, 18.112, 20.192, 98.6, 95.753, 100, 100, 0, 31, 29.096, 100, 4.422, 115, 115, 127.5, 127.5, 110.65, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.676, 190.383, 100, 100, 0, 74, 1, 0.018, 0.02, 98.6, 95.753, 100, 100, 0, 141, 31, 29.096, 100, 4.422, 0, 115, 115, 127.5, 127.5, 110.65, 0, 0, 5.1, 5.1, 
4.35, 19.914, 100.388, 66.848, 67.52, , 12.968, 0.978, 514.344, 514.344, 3.137, 311.395, 311.395, 311.395, 22.239, 59.495, , 35.24, 35.868, 7.377, 22.269, 0, 0, 90.036, 92.098, 90.036, 92.098, 1, 110.913, 110.913, 0.025, 0.033, 192.246, 196.646, 192.246, 196.646, 7.453, 7.377, 22.269, , , 1, 4.448, 0, 0, 12.5, 5.695, 190.175, 100, 100, 0, 74, 18.025, 20.159, 98.6, 95.637, 100, 100, 0, 31, 29.044, 100, 4.426, 115, 115, 127.5, 127.5, 111.295, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.695, 190.175, 100, 100, 0, 74, 1, 0.018, 0.02, 98.6, 95.637, 100, 100, 0, 141, 31, 29.044, 100, 4.426, 0, 115, 115, 127.5, 127.5, 111.295, 0, 0, 5.1, 5.1, 
4.4, 19.916, 100.388, 66.852, 67.52, , 12.86, 0.978, 522.396, 522.396, 3.101, 308.861, 308.861, 308.861, 21.463, 59.276, , 35.24, 36.264, 7.377, 22.181, 0, 0, 89.82, 91.877, 89.82, 91.877, 1, 111.55, 111.55, 0.025, 0.033, 197.635, 202.157, 197.635, 202.157, 7.467, 7.377, 22.181, , , 1, 4.499, 0, 0, 12.5, 5.715, 190.013, 100, 100, 0, 74, 17.847, 20.128, 98.576, 95.504, 100, 100, 0, 31.007, 29.013, 100, 4.43, 115, 115, 127.49, 127.49, 111.936, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.715, 190.013, 100, 100, 0, 74, 1, 0.018, 0.02, 98.576, 95.504, 100, 100, 0, 141, 31.007, 29.013, 100, 4.43, 0, 115, 115, 127.49, 127.49, 111.936, 0, 0, 5.1, 5.1, 
4.45, 19.917, 100.389, 66.857, 67.519, , 12.789, 0.978, 530.448, 530.448, 3.064, 307.193, 307.193, 307.193, 20.684, 59.057, , 35.24, 36.66, 7.377, 22.093, 0, 0, 89.837, 91.893, 89.837, 91.893, 1, 112.192, 112.192, 0.025, 0.033, 203.817, 208.48, 203.817, 208.48, 7.478, 7.377, 22.093, , , 1, 4.549, 0, 0, 12.5, 5.739, 190.095, 100, 100, 0, 74, 17.11, 20.115, 98.429, 95.277, 100, 100, 0, 31.048, 29.095, 100, 4.429, 115, 115, 127.429, 127.429, 112.547, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.739, 190.095, 100, 100, 0, 74, 1, 0.017, 0.02, 98.429, 95.277, 100, 100, 0, 141, 31.048, 29.095, 100, 4.429, 0, 115, 115, 127.429, 127.429, 112.547, 0, 0, 5.1, 5.1, 
4.5, 19.918, 100.389, 66.861, 67.518, , 12.682, 0.978, 538.552, 538.552, 3.028, 304.671, 304.671, 304.671, 19.932, 58.839, , 35.24, 37.024, 7.377, 21.989, 0, 0, 89.596, 91.646, 89.596, 91.646, 1, 112.814, 112.814, 0.025, 0.033, 209.836, 214.638, 209.836, 214.638, 7.489, 7.377, 21.989, , , 1, 4.598, 0, 0, 12.5, 5.763, 190.177, 100, 100, 0, 74, 16.373, 20.102, 98.281, 95.05, 100, 100, 0, 31.089, 29.177, 100, 4.428, 115, 115, 127.367, 127.367, 113.159, 5.1, 5.1, 0, 0, 0, 13.9, 0, 12.5, 0, 5.763, 190.177, 100, 100, 0, 74, 1, 0.016, 0.02, 98.281, 95.05, 100, 100, 0, 141, 31.089, 29.177, 100, 4.428, 0, 115, 115, 127.367, 127.367, 113.159, 0, 0, 5.1, 5.1, 
