Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
1.3, 19.14, 100.44, 70.47, 71.181, , 13.932, 0.982, 81.106, 81.106, 0.857, 332.441, 332.441, 332.441, 15.938, 79.613, , 35.351, 35.864, 7.379, 22.39, 0, 0, 41.958, 42.748, 41.958, 42.748, 1, 48.221, 48.221, 0.024, 0.033, 290.439, 295.91, 290.439, 295.91, 4.442, 7.379, 22.39, , , 1, 1.348, 0.095, 0, 12.5, 2.316, 203, 0, 0, 0, 80, 14.53, 14.582, 114.72, 100.745, 100, 0, 0, 25.567, 26.045, 100, 4.43, 91.831, 0, 0, 92.379, 46.146, 0, 0, 0.095, 0, 0, 14, 0, 12.5, 0, 2.316, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 114.72, 100.745, 100, 0, 0, 141, 25.567, 26.045, 100, 4.43, 0, 91.831, 0, 0, 92.379, 46.146, 0, 0, 0, 0, 
1.35, 19.14, 100.44, 70.47, 71.18, , 13.885, 0.982, 84.54, 84.54, 0.812, 331.337, 331.337, 331.337, 14.819, 80.494, , 35.387, 36.008, 7.38, 22.39, 0, 0, 42.399, 43.197, 42.399, 43.197, 1, 48.896, 48.896, 0.024, 0.033, 311.629, 317.5, 311.629, 317.5, 4.466, 7.38, 22.39, , , 1, 1.397, 0.075, 0, 12.5, 2.353, 203, 0, 0, 0, 80, 14.436, 14.543, 114.355, 100.893, 100, 0, 0, 25.87, 26.247, 100, 4.43, 91.125, 0, 0, 91.875, 46.901, 0, 0, 0.075, 0, 0, 14, 0, 12.5, 0, 2.353, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 114.355, 100.893, 100, 0, 0, 141, 25.87, 26.247, 100, 4.43, 0, 91.125, 0, 0, 91.875, 46.901, 0, 0, 0, 0, 
1.4, 19.14, 100.44, 70.47, 71.179, , 13.848, 0.982, 88.046, 88.046, 0.767, 330.462, 330.462, 330.462, 13.741, 81.376, , 35.406, 36.157, 7.38, 22.39, 0, 0, 42.871, 43.679, 42.871, 43.679, 1, 49.564, 49.564, 0.025, 0.033, 335.845, 342.172, 335.845, 342.172, 4.487, 7.38, 22.39, , , 1, 1.447, 0.055, 0, 12.5, 2.39, 203, 0, 0, 0, 80, 14.343, 14.505, 113.991, 101.041, 100, 0, 0, 26.174, 26.449, 100, 4.43, 90.419, 0, 0, 91.371, 47.656, 0, 0, 0.055, 0, 0, 14, 0, 12.5, 0, 2.39, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 113.991, 101.041, 100, 0, 0, 141, 26.174, 26.449, 100, 4.43, 0, 90.419, 0, 0, 91.371, 47.656, 0, 0, 0, 0, 
1.45, 19.14, 100.44, 70.47, 71.179, , 13.841, 0.982, 91.638, 91.638, 0.722, 330.308, 330.308, 330.308, 12.685, 82.258, , 35.226, 36.373, 7.379, 22.39, 0, 0, 43.436, 44.256, 43.436, 44.256, 1, 50.239, 50.239, 0.025, 0.033, 363.897, 370.753, 363.897, 370.753, 4.507, 7.379, 22.39, , , 1, 1.498, 0.035, 0, 12.5, 2.427, 203, 0, 0, 0, 80, 14.25, 14.466, 113.627, 101.189, 100, 0, 0, 26.478, 26.652, 100, 4.43, 89.714, 0, 0, 90.867, 48.411, 0, 0, 0.035, 0, 0, 14, 0, 12.5, 0, 2.427, 203, 0, 0, 0, 80, 1, 0.014, 0.014, 113.627, 101.189, 100, 0, 0, 141, 26.478, 26.652, 100, 4.43, 0, 89.714, 0, 0, 90.867, 48.411, 0, 0, 0, 0, 
1.5, 19.14, 100.44, 70.47, 71.178, , 13.828, 0.982, 95.23, 95.23, 0.677, 330.027, 330.027, 330.027, 11.652, 83.14, , 35.046, 36.589, 7.379, 22.39, 0, 0, 43.975, 44.805, 43.975, 44.805, 1, 50.915, 50.915, 0.025, 0.033, 395.908, 403.369, 395.908, 403.369, 4.528, 7.379, 22.39, , , 1, 1.548, 0.015, 0, 12.5, 2.464, 203, 0, 0, 0, 80, 14.157, 14.428, 113.262, 101.337, 100, 0, 0, 26.781, 26.854, 100, 4.43, 89.008, 0, 0, 90.363, 49.166, 0, 0, 0.015, 0, 0, 14, 0, 12.5, 0, 2.464, 203, 0, 0, 0, 80, 1, 0.014, 0.014, 113.262, 101.337, 100, 0, 0, 141, 26.781, 26.854, 100, 4.43, 0, 89.008, 0, 0, 90.363, 49.166, 0, 0, 0, 0, 
1.55, 19.14, 100.44, 70.47, 71.177, , 13.805, 0.982, 98.871, 98.871, 0.632, 329.501, 329.501, 329.501, 10.644, 84.021, , 34.866, 36.805, 7.378, 22.39, 0, 0, 44.492, 45.333, 44.492, 45.333, 1, 51.59, 51.59, 0.025, 0.033, 434.618, 442.808, 434.618, 442.808, 4.544, 7.378, 22.39, , , 1, 1.597, 0, 0, 12.5, 2.501, 203, 0, 0, 0, 80, 14.097, 14.414, 113, 101.483, 100, 0, 0, 27, 27.054, 100, 4.43, 88.527, 0, 0, 90.054, 49.911, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.501, 203, 0, 0, 0, 80, 1, 0.014, 0.014, 113, 101.483, 100, 0, 0, 141, 27, 27.054, 100, 4.43, 0, 88.527, 0, 0, 90.054, 49.911, 0, 0, 0, 0, 
1.6, 19.14, 100.44, 70.47, 71.176, , 13.834, 0.982, 103.68, 103.68, 0.587, 330.205, 330.205, 330.205, 9.662, 84.903, , 34.686, 37.021, 7.378, 22.39, 0, 0, 45.342, 46.198, 45.342, 46.198, 1, 52.263, 52.263, 0.025, 0.033, 501.85, 511.307, 501.85, 511.307, 4.552, 7.378, 22.39, , , 1, 1.647, 0, 0, 12.5, 2.537, 203, 0, 0, 0, 80, 14.122, 14.464, 113, 101.625, 100, 0, 0, 27, 27.246, 100, 4.43, 88.623, 0, 0, 90.246, 50.628, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.537, 203, 0, 0, 0, 80, 1, 0.014, 0.014, 113, 101.625, 100, 0, 0, 141, 27, 27.246, 100, 4.43, 0, 88.623, 0, 0, 90.246, 50.628, 0, 0, 0, 0, 
1.65, 19.14, 100.44, 70.47, 71.175, , 13.887, 0.982, 108.69, 108.69, 0.542, 331.472, 331.472, 331.472, 8.287, 85.785, , 34.537, 37.203, 7.377, 22.39, 0, 0, 46.287, 47.159, 46.287, 47.159, 1, 53.258, 53.258, 0.025, 0.033, 584.477, 595.491, 584.477, 595.491, 4.56, 7.377, 22.39, , , 1, 1.698, 0, 0, 12.5, 2.573, 203, 0, 0, 0, 80, 14.147, 14.514, 113, 101.767, 100, 0, 0, 27, 27.438, 100, 4.43, 88.719, 0, 0, 90.438, 51.345, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.573, 203, 0, 0, 0, 80, 1, 0.014, 0.014, 113, 101.767, 100, 0, 0, 141, 27, 27.438, 100, 4.43, 0, 88.719, 0, 0, 90.438, 51.345, 0, 0, 0, 0, 
1.7, 19.14, 100.44, 70.47, 71.175, , 13.916, 0.982, 112.469, 112.469, 0.497, 332.169, 332.169, 332.169, 7.25, 86.666, , 34.753, 36.987, 7.377, 22.39, 0, 0, 46.979, 47.863, 46.979, 47.863, 1, 54.025, 54.025, 0.025, 0.033, 664.294, 676.81, 664.294, 676.81, 4.568, 7.377, 22.39, , , 1, 1.748, 0, 0, 12.5, 2.609, 203, 0, 0, 0, 80, 14.172, 14.564, 113, 101.91, 100, 0, 0, 27, 27.631, 100, 4.43, 88.815, 0, 0, 90.631, 52.063, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.609, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 113, 101.91, 100, 0, 0, 141, 27, 27.631, 100, 4.43, 0, 88.815, 0, 0, 90.631, 52.063, 0, 0, 0, 0, 
1.75, 19.14, 100.44, 70.47, 71.174, , 13.939, 0.982, 116.361, 116.361, 0.452, 332.732, 332.732, 332.732, 6.362, 87.548, , 34.969, 36.771, 7.377, 22.39, 0, 0, 47.64, 48.535, 47.64, 48.535, 1, 54.7, 54.7, 0.025, 0.033, 764.69, 779.097, 764.69, 779.097, 4.576, 7.377, 22.39, , , 1, 1.797, 0, 0, 12.5, 2.645, 203, 0, 0, 0, 80, 14.197, 14.614, 113, 102.052, 100, 0, 0, 27, 27.823, 100, 4.43, 88.912, 0, 0, 90.823, 52.78, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.645, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 113, 102.052, 100, 0, 0, 141, 27, 27.823, 100, 4.43, 0, 88.912, 0, 0, 90.823, 52.78, 0, 0, 0, 0, 
1.8, 19.14, 100.44, 70.47, 71.173, , 13.998, 0.982, 120.312, 120.312, 0.407, 334.156, 334.156, 334.156, 5.494, 88.43, , 35.185, 36.555, 7.377, 22.384, 0, 0, 48.446, 49.356, 48.446, 49.356, 1, 55.376, 55.376, 0.025, 0.033, 910.229, 927.377, 910.229, 927.377, 4.589, 7.377, 22.384, , , 1, 1.847, 0, 0, 12.5, 2.681, 203, 0, 0, 0, 80, 14.226, 14.669, 113, 102.187, 100, 0, 0, 27.008, 28.008, 100, 4.43, 89.024, 0, 0, 91.048, 53.5, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.681, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 113, 102.187, 100, 0, 0, 141, 27.008, 28.008, 100, 4.43, 0, 89.024, 0, 0, 91.048, 53.5, 0, 0, 0, 0, 
1.85, 19.14, 100.44, 70.47, 71.172, , 14.06, 0.982, 124.269, 124.269, 0.362, 335.646, 335.646, 335.646, 4.644, 89.311, , 35.401, 36.339, 7.377, 22.37, 0, 0, 49.263, 50.189, 49.263, 50.189, 1, 56.058, 56.058, 0.025, 0.033, 1117.291, 1138.339, 1117.291, 1138.339, 4.601, 7.377, 22.37, , , 1, 1.897, 0, 0, 12.5, 2.719, 203, 0, 0, 0, 80, 14.3, 14.777, 113, 102.261, 100, 0, 0, 27.108, 28.108, 100, 4.43, 89.324, 0, 0, 91.648, 54.246, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.719, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 113, 102.261, 100, 0, 0, 141, 27.108, 28.108, 100, 4.43, 0, 89.324, 0, 0, 91.648, 54.246, 0, 0, 0, 0, 
1.9, 19.14, 100.44, 70.47, 71.172, , 14.126, 0.982, 128.264, 128.264, 0.317, 337.205, 337.205, 337.205, 3.815, 90.193, , 35.597, 36.131, 7.377, 22.336, 0, 0, 50.093, 51.036, 50.093, 51.036, 1, 56.745, 56.745, 0.025, 0.033, 1444.792, 1472.009, 1444.792, 1472.009, 4.613, 7.377, 22.336, , , 1, 1.948, 0, 0, 12.5, 2.757, 203, 0, 0, 0, 80, 14.374, 14.885, 113, 102.335, 100, 0, 0, 27.208, 28.208, 100, 4.43, 89.624, 0, 0, 92.248, 54.992, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.757, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 113, 102.335, 100, 0, 0, 141, 27.208, 28.208, 100, 4.43, 0, 89.624, 0, 0, 92.248, 54.992, 0, 0, 0, 0, 
1.95, 19.14, 100.44, 70.47, 71.171, , 14.189, 0.982, 132.317, 132.317, 0.272, 338.724, 338.724, 338.724, 3.002, 91.075, , 35.561, 36.023, 7.377, 22.274, 0, 0, 50.927, 51.885, 50.927, 51.885, 1, 57.437, 57.437, 0.025, 0.033, 2115.686, 2155.541, 2115.686, 2155.541, 4.625, 7.377, 22.274, , , 1, 1.998, 0, 0, 12.5, 2.796, 203, 0, 0, 0, 80, 14.448, 14.993, 113, 102.409, 100, 0, 0, 27.308, 28.308, 100, 4.43, 89.924, 0, 0, 92.848, 55.738, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.796, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 113, 102.409, 100, 0, 0, 141, 27.308, 28.308, 100, 4.43, 0, 89.924, 0, 0, 92.848, 55.738, 0, 0, 0, 0, 
2, 19.14, 100.44, 70.47, 71.17, , 14.249, 0.982, 136.431, 136.431, 0.227, 340.156, 340.156, 340.156, 2.217, 91.956, , 35.525, 35.915, 7.377, 22.203, 0, 0, 51.758, 52.732, 51.758, 52.732, 1, 58.124, 58.124, 0.025, 0.033, 3567.142, 3634.339, 3567.142, 3634.339, 4.648, 7.377, 22.203, , , 1, 2.048, 0, 0, 12.5, 2.834, 203, 0, 0, 0, 80, 14.522, 15.101, 113, 102.483, 100, 0, 0, 27.408, 28.408, 100, 4.43, 90.224, 0, 0, 93.448, 56.484, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.834, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 113, 102.483, 100, 0, 0, 141, 27.408, 28.408, 100, 4.43, 0, 90.224, 0, 0, 93.448, 56.484, 0, 0, 0, 0, 
2.05, 19.14, 100.44, 70.47, 71.17, , 14.322, 0.982, 140.609, 140.609, 0.182, 341.906, 341.906, 341.906, 1.656, 92.838, , 35.489, 35.807, 7.377, 22.122, 0, 0, 52.642, 53.632, 52.642, 53.632, 1, 58.816, 58.816, 0.025, 0.033, 5860.634, 5971.035, 5860.634, 5971.035, 4.672, 7.377, 22.122, , , 1, 2.098, 0, 0, 12.5, 2.874, 203, 0, 0, 0, 80, 14.592, 15.2, 112.957, 102.557, 100, 0, 0, 27.512, 28.508, 100, 4.43, 90.52, 0, 0, 94.02, 57.259, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.874, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 112.957, 102.557, 100, 0, 0, 141, 27.512, 28.508, 100, 4.43, 0, 90.52, 0, 0, 94.02, 57.259, 0, 0, 0, 0, 
2.1, 19.14, 100.44, 70.47, 71.17, , 14.405, 0.982, 144.855, 144.855, 0.137, 343.893, 343.893, 343.893, 1.459, 93.72, , 35.453, 35.699, 7.377, 22.02, 0, 0, 53.586, 54.594, 53.586, 54.594, 1, 59.521, 59.521, 0.025, 0.033, 6029.483, 6143.066, 6029.483, 6143.066, 4.696, 7.377, 22.02, , , 1, 2.148, 0, 0, 12.5, 2.929, 203, 0, 0, 0, 80, 14.615, 15.2, 112.417, 102.631, 100, 0, 0, 27.662, 28.608, 100, 4.426, 90.771, 0, 0, 94.271, 58.376, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.929, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 112.417, 102.631, 100, 0, 0, 141, 27.662, 28.608, 100, 4.426, 0, 90.771, 0, 0, 94.271, 58.376, 0, 0, 0, 0, 
2.15, 19.14, 100.44, 70.47, 71.17, , 14.452, 0.982, 149.1, 149.1, 0.092, 345.027, 345.027, 345.027, 1.689, 94.601, , 35.417, 35.626, 7.378, 21.888, 0, 0, 54.395, 55.418, 54.395, 55.418, 1, 60.226, 60.226, 0.025, 0.033, 5905.11, 6016.351, 5905.11, 6016.351, 4.72, 7.378, 21.888, , , 1, 2.198, 0, 0, 12.5, 2.985, 203, 0, 0, 0, 80, 14.638, 15.2, 111.877, 102.705, 100, 0, 0, 27.812, 28.708, 100, 4.422, 91.022, 0, 0, 94.522, 59.493, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 2.985, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 111.877, 102.705, 100, 0, 0, 141, 27.812, 28.708, 100, 4.422, 0, 91.022, 0, 0, 94.522, 59.493, 0, 0, 0, 0, 
2.2, 19.14, 100.44, 70.47, 71.17, , 14.556, 0.982, 153.417, 153.417, 0.047, 347.513, 347.513, 347.513, 2.34, 95.483, , 35.381, 35.95, 7.378, 21.763, 0, 0, 55.428, 56.47, 55.428, 56.47, 1, 60.93, 60.93, 0.025, 0.033, 5520.735, 5624.736, 5520.735, 5624.736, 4.74, 7.378, 21.763, , , 1, 2.248, 0, 0, 12.5, 3.041, 203, 0, 0, 0, 80, 14.661, 15.2, 111.337, 102.779, 100, 0, 0, 27.962, 28.808, 100, 4.418, 91.273, 0, 0, 94.773, 60.61, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.041, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 111.337, 102.779, 100, 0, 0, 141, 27.962, 28.808, 100, 4.418, 0, 91.273, 0, 0, 94.773, 60.61, 0, 0, 0, 0, 
2.25, 19.14, 100.44, 70.47, 71.17, , 14.654, 0.982, 157.81, 157.81, 0.002, 349.854, 349.854, 349.854, 3.428, 96.365, , 35.345, 36.274, 7.379, 21.651, 0, 0, 56.457, 57.52, 56.457, 57.52, 1, 61.646, 61.646, 0.025, 0.033, 4438.874, 4522.494, 4438.874, 4522.494, 4.757, 7.379, 21.651, , , 1, 2.298, 0, 0, 12.5, 3.097, 203, 0, 0, 0, 80, 14.684, 15.2, 110.797, 102.853, 100, 0, 0, 28.112, 28.908, 100, 4.414, 91.524, 0, 0, 95.024, 61.727, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.097, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 110.797, 102.853, 100, 0, 0, 141, 28.112, 28.908, 100, 4.414, 0, 91.524, 0, 0, 95.024, 61.727, 0, 0, 0, 0, 
2.3, 19.14, 100.44, 70.47, 71.17, , 14.772, 0.982, 162.282, 162.282, 0.106, 352.666, 352.666, 352.666, 4.85, 93.926, , 35.309, 36.598, 7.379, 21.522, 0, 0, 57.574, 58.659, 57.574, 58.659, 1, 62.362, 62.362, 0.024, 0.033, 1928.942, 1965.281, 1928.942, 1965.281, 4.775, 7.379, 21.522, , , 1, 2.348, 0, 0, 12.5, 3.149, 203, 0, 0, 0, 80, 14.705, 15.199, 110.285, 102.92, 100, 0, 0, 28.254, 29, 100, 4.41, 91.745, 0, 0, 95.245, 62.786, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.149, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 110.285, 102.92, 100, 0, 0, 141, 28.254, 29, 100, 4.41, 0, 91.745, 0, 0, 95.245, 62.786, 0, 0, 0, 0, 
2.35, 19.14, 100.44, 70.47, 71.17, , 14.89, 0.982, 166.772, 166.772, 0.216, 355.499, 355.499, 355.499, 6.364, 91.348, , 35.273, 36.922, 7.38, 21.366, 0, 0, 58.713, 59.819, 58.713, 59.819, 1, 63.087, 63.087, 0.024, 0.033, 913.838, 931.053, 913.838, 931.053, 4.793, 7.38, 21.366, , , 1, 2.398, 0, 0, 12.5, 3.169, 203, 0, 0, 0, 80, 14.708, 15.189, 110.097, 102.92, 100, 0, 0, 28.306, 29, 100, 4.41, 91.693, 0, 0, 95.193, 63.175, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.169, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 110.097, 102.92, 100, 0, 0, 141, 28.306, 29, 100, 4.41, 0, 91.693, 0, 0, 95.193, 63.175, 0, 0, 0, 0, 
2.4, 19.14, 100.44, 70.47, 71.17, , 14.985, 0.982, 171.262, 171.262, 0.326, 357.773, 357.773, 357.773, 7.83, 88.771, , 35.237, 37.188, 7.38, 21.246, 0, 0, 59.768, 60.893, 59.768, 60.893, 1, 63.812, 63.812, 0.024, 0.033, 688.287, 701.253, 688.287, 701.253, 4.808, 7.38, 21.246, , , 1, 2.448, 0, 0, 12.5, 3.189, 203, 0, 0, 0, 80, 14.712, 15.178, 109.908, 102.92, 100, 0, 0, 28.358, 29, 100, 4.41, 91.641, 0, 0, 95.141, 63.563, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.189, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 109.908, 102.92, 100, 0, 0, 141, 28.358, 29, 100, 4.41, 0, 91.641, 0, 0, 95.141, 63.563, 0, 0, 0, 0, 
2.45, 19.14, 100.44, 70.47, 71.17, , 15.085, 0.982, 175.871, 175.871, 0.436, 360.142, 360.142, 360.142, 9.274, 86.193, , 35.201, 36.792, 7.379, 21.2, 0, 0, 60.853, 61.999, 60.853, 61.999, 1, 64.545, 64.545, 0.025, 0.033, 565.746, 576.402, 565.746, 576.402, 4.821, 7.379, 21.2, , , 1, 2.498, 0, 0, 12.5, 3.21, 203, 0, 0, 0, 80, 14.715, 15.168, 109.72, 102.92, 100, 0, 0, 28.41, 29, 100, 4.41, 91.589, 0, 0, 95.089, 63.952, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.21, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 109.72, 102.92, 100, 0, 0, 141, 28.41, 29, 100, 4.41, 0, 91.589, 0, 0, 95.089, 63.952, 0, 0, 0, 0, 
2.5, 19.14, 100.44, 70.47, 71.17, , 15.165, 0.982, 180.541, 180.541, 0.546, 362.075, 362.075, 362.075, 10.793, 83.616, , 35.165, 36.396, 7.379, 21.188, 0, 0, 61.879, 63.045, 61.879, 63.045, 1, 65.347, 65.347, 0.025, 0.033, 484.655, 493.783, 484.655, 493.783, 4.834, 7.379, 21.188, , , 1, 2.548, 0, 0, 12.5, 3.23, 203, 0, 0, 0, 80, 14.718, 15.157, 109.532, 102.92, 100, 0, 0, 28.462, 29, 100, 4.41, 91.536, 0, 0, 95.036, 64.34, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.23, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 109.532, 102.92, 100, 0, 0, 141, 28.462, 29, 100, 4.41, 0, 91.536, 0, 0, 95.036, 64.34, 0, 0, 0, 0, 
2.55, 19.14, 100.44, 70.47, 71.17, , 15.266, 0.982, 186.752, 186.752, 0.656, 364.489, 364.489, 364.489, 12.705, 81.038, , 35.129, 36, 7.378, 21.247, 0, 0, 63.24, 64.432, 63.24, 64.432, 1, 66.394, 66.394, 0.025, 0.033, 415.346, 423.17, 415.346, 423.17, 4.846, 7.378, 21.247, , , 1, 2.598, 0, 0, 12.5, 3.255, 203, 0, 0, 0, 80, 14.707, 15.14, 109.296, 102.899, 100, 0, 0, 28.527, 29, 100, 4.41, 91.471, 0, 0, 94.942, 64.821, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.255, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 109.296, 102.899, 100, 0, 0, 141, 28.527, 29, 100, 4.41, 0, 91.471, 0, 0, 94.942, 64.821, 0, 0, 0, 0, 
2.6, 19.14, 100.44, 70.47, 71.17, , 15.311, 0.982, 192.279, 192.279, 0.767, 365.576, 365.576, 365.576, 14.033, 78.461, , 35.093, 35.604, 7.378, 21.349, 0, 0, 64.256, 65.469, 64.256, 65.469, 1, 67.14, 67.14, 0.025, 0.033, 367.325, 374.245, 367.325, 374.245, 4.857, 7.378, 21.349, , , 1, 2.648, 0, 0, 12.5, 3.294, 203, 0, 0, 0, 80, 14.661, 15.103, 108.95, 102.828, 100, 0, 0, 28.623, 29, 100, 4.41, 91.375, 0, 0, 94.75, 65.538, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.294, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 108.95, 102.828, 100, 0, 0, 141, 28.624, 29, 100, 4.41, 0, 91.375, 0, 0, 94.75, 65.538, 0, 0, 0, 0, 
